Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Early-demographic dividend,EAR,Age dependency ratio (% of working-age population),SP.POP.DPND,80.60631622,81.71311732,82.84272166,83.86602182,84.57297829,84.87706716,85.48846437,85.65598866,85.4985228,85.17943651,84.78337822,84.77672136,84.62385508,84.34221216,83.93381521,83.40990626,83.26543454,82.93870601,82.48622981,81.97191418,81.43750304,81.18116267,80.85148965,80.45178283,79.96266123,79.37510135,79.15630683,78.74802826,78.19400574,77.53482758,76.80657494,76.23479374,75.54645592,74.74314995,73.82479553,72.80277656,71.87457489,70.86574945,69.79107198,68.66860957,67.51744874,66.59653663,65.63068297,64.64542327,63.6702942,62.71913501,61.85293912,61.0093459,60.18251346,59.35988392,58.53698276,57.80943884,57.06633611,56.33348299,55.64423817,55.01558881,54.49146717,54.01457976,53.57368748,53.15051052,52.73753206
East Asia & Pacific,EAS,Age dependency ratio (% of working-age population),SP.POP.DPND,76.54416969,76.96245454,77.90172553,78.95111741,79.5474658,79.50362418,80.1458919,80.04565161,79.51811761,78.98581704,78.61181697,78.69319827,78.6366478,78.42919051,77.96051527,77.14223513,76.05143044,74.68531252,73.06570483,71.26192351,69.36561759,67.24809913,65.28634887,63.43344836,61.67262718,60.04261163,58.94814138,57.94013725,57.0459976,56.24151002,55.47256987,55.22283685,54.63229074,53.894444,53.24671429,52.77355206,51.79984249,51.27924157,50.90894236,50.29026186,49.28241154,48.50154342,47.32706392,45.96893838,44.75005009,43.82127083,43.04546777,42.50956216,42.17717168,41.95417564,41.79475781,41.77857794,41.81610063,41.92716472,42.14205261,42.47321456,43.00282167,43.59880831,44.23425844,44.85633411,45.42679512
Europe & Central Asia (excluding high income),ECA,Age dependency ratio (% of working-age population),SP.POP.DPND,61.65625582,62.70634497,63.42885939,63.81221753,63.91820866,63.78930864,63.60019661,63.13900166,62.48396732,61.75849542,61.04427479,60.26497265,59.61118766,59.0521302,58.5256083,58.00880014,57.91610393,57.70841077,57.43375462,57.14367785,56.85355087,56.55220544,56.27518547,56.04367096,55.84548583,55.68275557,55.79904205,55.89142951,55.96234955,56.02141791,56.07125826,56.39676695,56.55687038,56.52602377,56.2806412,55.81332087,54.98908703,54.07665206,53.08429524,52.0372601,50.99015397,50.29772185,49.58794484,48.83350502,48.01952618,47.14866226,46.49108519,45.7991708,45.18306576,44.74555675,44.54177901,44.70069665,45.02022972,45.49990944,46.10971258,46.81013954,47.70144118,48.6316359,49.56266356,50.4458446,51.24395556
Europe & Central Asia,ECS,Age dependency ratio (% of working-age population),SP.POP.DPND,57.89636502,58.60856723,59.05482135,59.2782489,59.38481913,59.42728715,59.57134044,59.58237447,59.49010688,59.33090914,59.13128636,58.88717067,58.62974032,58.34810538,58.01707963,57.62944219,57.46876969,57.21576119,56.85822372,56.37439483,55.76182234,55.14780209,54.43457228,53.71782794,53.1011175,52.63747715,52.52009687,52.48424834,52.49898872,52.51763912,52.51266643,52.69266043,52.78267104,52.77102904,52.64337744,52.39132789,52.01075635,51.5571683,51.04736293,50.51399293,50.00065136,49.65806219,49.32387665,48.98232013,48.61394022,48.21470612,48.00048613,47.75503476,47.55140684,47.46574976,47.54321022,47.91573033,48.385425,48.95271165,49.59530427,50.2824677,51.00499385,51.7560855,52.51069295,53.23242807,53.90916449
Ecuador,ECU,Age dependency ratio (% of working-age population),SP.POP.DPND,92.68166083,93.551267,94.7136703,95.88591337,96.62515696,96.75325869,97.05966509,96.78118408,96.09035937,95.24725967,94.38452706,93.95465424,93.33832313,92.58863732,91.71979871,90.73500951,89.98144271,89.0757641,88.03219757,86.86198007,85.58519236,84.46237193,83.2616288,82.00091838,80.69810836,79.37662463,78.31745504,77.20080636,76.06743264,74.95795841,73.8896423,73.02036003,72.14270063,71.26989556,70.41397005,69.58084894,68.9264298,68.31032528,67.69370123,67.02106538,66.26864063,65.68960051,64.97581746,64.18667185,63.40730759,62.67802014,61.8181498,61.05319934,60.33333517,59.59227221,58.81326522,58.05557618,57.28622719,56.54986527,55.9168436,55.42736235,54.9684319,54.589953,54.28736746,54.03376663,53.8059722
"Egypt, Arab Rep.",EGY,Age dependency ratio (% of working-age population),SP.POP.DPND,84.87045722,86.21641103,86.31570373,85.64745161,84.91798327,84.45255249,84.71659492,85.08513141,85.43766916,85.49157889,85.11034183,85.37060704,85.15652005,84.61107816,83.98245352,83.41283146,83.22785138,83.1298292,83.05779575,82.9223965,82.70326273,82.79507867,82.75335067,82.65258188,82.59577071,82.62176972,82.85216127,83.09034948,83.28034317,83.28815975,83.01056698,82.93856259,82.37762153,81.45575252,80.37304357,79.24089925,77.74346212,76.40456784,75.07019904,73.53316602,71.74295182,70.19156948,68.37097432,66.46672371,64.71922331,63.23792119,62.02621319,61.0347856,60.28013169,59.79435387,59.614701,59.76433333,60.32497821,61.109687,61.84420416,62.37902424,63.37748387,63.8363135,64.01105403,64.2337165,64.61639042
Euro area,EMU,Age dependency ratio (% of working-age population),SP.POP.DPND,54.86993178,55.39744609,55.76722868,56.03785,56.312139,56.63080699,57.18699123,57.67441457,58.10161175,58.46121159,58.74040315,58.89574492,58.93348803,58.84537413,58.61842723,58.24811566,57.91557118,57.48208759,56.88354627,56.04546082,54.95927569,53.86580423,52.56756167,51.22761076,50.05234648,49.14693842,48.67595113,48.39399814,48.25302971,48.16684855,48.0857964,48.13189247,48.17954348,48.22729072,48.26842752,48.29485727,48.38362007,48.45019338,48.50835261,48.58980022,48.72192003,48.88307,49.07334526,49.28352652,49.48456005,49.65373741,49.96172934,50.21009285,50.44388721,50.72163106,51.07938593,51.62316232,52.19501935,52.79872668,53.41334989,54.01946447,54.51988847,55.02447979,55.5306428,56.03607089,56.55580445
Eritrea,ERI,Age dependency ratio (% of working-age population),SP.POP.DPND,85.88501387,86.27223351,85.94859314,85.2844033,84.7284382,84.454983,85.17544053,85.94601238,86.66673677,87.13030268,87.25620713,87.99609266,88.28165789,88.25375879,88.08670058,87.87398509,88.20607156,88.38438595,88.43197368,88.36960863,88.23222166,88.61746598,88.84262472,88.93789169,88.95189554,88.91817645,89.97892091,90.93348627,91.69889267,92.11558912,92.06051995,95.47848048,98.93719483,102.4010047,105.8013823,108.9535572,107.4672359,105.4022165,102.9376895,100.4272069,98.17687644,91.68118906,86.1099005,81.32645108,77.19530842,73.70560578,74.01272146,74.45579716,75.07924286,75.92743484,76.93918428,79.41933226,,,,,,,,,
Spain,ESP,Age dependency ratio (% of working-age population),SP.POP.DPND,55.22367041,55.79850657,56.14192516,56.40181657,56.76996157,57.31732545,57.91791448,58.64855175,59.42421098,60.11013353,60.63846874,60.80025548,60.8876962,60.87389199,60.7533317,60.53213242,60.51811313,60.33531456,59.99157183,59.48779276,58.82293284,58.16912185,57.30629882,56.32934923,55.35768344,54.45259931,53.42984152,52.57695559,51.80024956,50.98791564,50.11616942,49.34640212,48.51775562,47.71160369,47.04467556,46.57189022,46.23554796,46.01170692,45.8852241,45.81338955,45.78049261,45.42360114,45.12234899,44.9036924,44.78507163,44.7694611,45.12157919,45.51867496,45.94947627,46.36807666,46.73000882,47.65382641,48.40749675,49.0737817,49.75638469,50.49624733,50.77482505,51.16971897,51.61969519,52.03274334,52.38577873
Estonia,EST,Age dependency ratio (% of working-age population),SP.POP.DPND,50.70705136,51.07881996,51.24811492,51.22404483,51.10088063,50.96204976,51.02245724,51.02371708,51.00782369,51.01464178,51.06181637,51.19261603,51.34124101,51.47738696,51.53596199,51.49855587,51.81573422,51.97804708,52.01756514,51.96705091,51.83183597,51.55907597,51.25080626,50.94353214,50.66496816,50.45132021,50.56032814,50.72975052,50.9411717,51.12102654,51.16045411,51.72957335,52.05660971,52.15788032,52.11887721,52.01639698,51.20249,50.45641066,49.76959023,49.08015459,48.36951096,48.04459741,47.74101435,47.42887873,47.12615132,46.868421,47.06232413,47.23654183,47.49018821,47.90212968,48.49395306,49.42764612,50.40634968,51.44493394,52.55439891,53.73375921,54.2943717,55.12316147,56.20961758,57.36904276,58.40674158
Ethiopia,ETH,Age dependency ratio (% of working-age population),SP.POP.DPND,85.52864937,85.81487501,85.79487661,85.60482062,85.37431013,85.15623184,85.9851376,86.55032318,86.9408973,87.25640435,87.55974469,88.55901322,89.46765652,90.25850409,90.81752134,91.04474434,91.45390047,91.79944834,92.18335214,92.72976411,93.51258206,94.75923851,95.64228547,96.21963182,96.53445722,96.63912381,97.28196826,97.65134256,97.8434644,97.91151534,97.86258386,98.48835104,98.84500465,98.97518117,98.92214472,98.69586641,98.97270618,99.05836834,98.97070689,98.70272396,98.27242767,98.64924943,98.76805451,98.74191077,98.64282491,98.42904179,97.84425716,97.04249206,95.98480477,94.67307574,93.17432637,91.35663428,89.49834377,87.62243351,85.75308325,83.91972458,82.46098002,80.95823165,79.48202645,78.10432427,76.84882718
European Union,EUU,Age dependency ratio (% of working-age population),SP.POP.DPND,55.45054404,55.85803432,56.05014858,56.09658341,56.12514608,56.19827971,56.41359666,56.63145541,56.83470394,56.98149632,57.05271958,57.16537745,57.13354626,56.99568009,56.80492552,56.58498403,56.45219364,56.32549112,56.10772479,55.64674324,54.88137563,54.07666385,52.9888658,51.80199643,50.76568296,50.00466253,49.60445984,49.42091208,49.36916594,49.3135392,49.18477222,49.20498004,49.14219205,49.02504957,48.89328328,48.76104017,48.69417771,48.61808713,48.53614095,48.45606006,48.39570238,48.38475807,48.39478124,48.41807363,48.4399052,48.452061,48.63650613,48.79171515,48.95855309,49.18913992,49.52182915,50.07710169,50.6705092,51.31211838,51.99540018,52.70471324,53.32576976,53.99787932,54.69030991,55.35844228,55.99465596
Fragile and conflict affected situations,FCS,Age dependency ratio (% of working-age population),SP.POP.DPND,83.26809883,84.22596796,85.06092329,85.7506576,86.22230128,86.44712364,87.3672787,87.91530534,88.1881369,88.30695139,88.33674413,89.0097971,89.48203988,89.78736379,89.94436864,89.97059677,90.41359804,90.68534927,90.82236007,90.84053041,90.73977801,91.32023886,91.66235184,91.80072721,91.77385739,91.60987661,91.94549602,92.04280484,91.95267123,91.73054408,91.47750252,91.31838923,91.00908305,90.57436447,90.01745134,89.32890337,89.16043378,88.8257424,88.3554456,87.805775,87.22839922,87.09790408,86.85770445,86.54910269,86.19747947,85.80713044,85.80808351,85.70263261,85.49470655,85.19744169,84.82419615,84.49631143,84.0703886,83.55913608,82.96793268,82.30316794,81.9087596,81.38884406,80.7657538,80.07517765,79.34503016
Finland,FIN,Age dependency ratio (% of working-age population),SP.POP.DPND,60.6031491,60.02256312,58.81176951,57.21229474,55.65352131,54.34826796,53.5194006,52.7942905,52.17046232,51.59619497,51.05031318,50.47938729,49.92117247,49.39060194,48.91026288,48.4899781,48.20322915,48.11691693,48.09996884,47.99292694,47.74524387,47.73394389,47.44417387,47.06708475,46.85082218,46.89410824,47.0127426,47.34855399,47.81701284,48.28267538,48.68126137,49.01255468,49.37214409,49.69197073,49.88741505,49.91530963,50.13561672,50.05985069,49.82126681,49.61616042,49.54363011,49.44587306,49.56702449,49.80362936,49.9921535,50.07433493,50.14165227,50.09524415,50.07927082,50.32121771,50.94831141,52.02271987,53.37933606,54.92437891,56.45703508,57.8258663,59.04525435,60.07661757,60.94239949,61.69973128,62.38934441
Fiji,FJI,Age dependency ratio (% of working-age population),SP.POP.DPND,101.9715635,101.7842455,100.9660523,99.71756843,98.19113604,96.38684772,94.66389353,92.70408808,90.4926257,88.00712623,85.28797246,83.32994231,81.15962343,78.85735127,76.54967839,74.33418289,73.89841244,73.41849201,72.89570075,72.37875494,71.92433632,71.68403204,71.50361854,71.54794229,71.76872166,71.94048743,71.89184793,71.72345371,71.41746081,71.009629,70.56534778,69.78141219,68.98917926,68.06475382,66.90399838,65.52916615,65.2089573,64.56433017,63.7894224,63.08598451,62.46148854,60.0377127,58.02433001,56.24848026,54.55921566,52.97276263,52.90190197,52.58906054,52.09624256,51.55758981,51.10098869,51.3992292,51.75753599,52.24408244,52.83219885,53.42229366,53.56962426,53.7122096,53.75686127,53.65218637,53.44183053
France,FRA,Age dependency ratio (% of working-age population),SP.POP.DPND,61.32245575,61.79780568,61.74096517,61.31438422,60.83566185,60.46875425,60.52914758,60.53367362,60.51983068,60.48956541,60.43625175,60.46539674,60.50868091,60.50515325,60.34647936,59.97334716,59.83408218,59.44382122,58.81964297,58.01443497,57.07494764,55.85880371,54.67601103,53.57777986,52.61537307,51.83707072,51.71657757,51.62015869,51.5793438,51.63707412,51.78473298,51.98846525,52.29059344,52.64092053,52.95222687,53.18541903,53.40624583,53.58165451,53.69428123,53.7490089,53.76192351,53.86967586,53.89778547,53.87257818,53.8212266,53.76490814,53.83190686,53.86296928,53.93670628,54.16892127,54.63090246,55.33524677,56.25937416,57.32435006,58.38099164,59.32072593,60.07595511,60.71698565,61.26714454,61.79535465,62.35640565
Faroe Islands,FRO,Age dependency ratio (% of working-age population),SP.POP.DPND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Age dependency ratio (% of working-age population),SP.POP.DPND,95.69996483,96.62300976,98.46663036,100.5706544,101.9120765,102.1560734,102.1938661,101.3841202,100,98.51475345,97.06401412,98.59582907,100.2862381,102.1228941,104.2147598,106.740469,105.7116374,104.9055785,104.3387068,103.8948647,103.4250014,102.1034862,101.0100229,99.87605354,98.35483179,96.42431193,95.78164324,94.54533662,93.07739132,91.83407093,91.02251314,90.80723985,90.8657919,90.74036679,90.06901497,88.79037921,87.19991704,85.51589677,83.4715228,81.10610695,78.5767728,78.20679105,77.51442978,76.63329037,75.68048507,74.65154931,71.98302595,69.66989408,67.54688284,65.53121031,63.67829254,62.14165922,60.52409259,59.01100386,57.7715452,56.83975513,56.1318015,55.72833711,55.53070157,55.39671487,55.23868652
Gabon,GAB,Age dependency ratio (% of working-age population),SP.POP.DPND,62.74692,63.60498779,64.28410771,64.84214013,65.33958288,65.82658658,66.81942299,67.67514141,68.43849271,69.13121896,69.763496,71.59346091,73.1938243,74.62491169,75.94251105,77.16885732,78.67846694,80.04802956,81.26905468,82.31503893,83.18524702,84.42357032,85.4199383,86.218002,86.87319537,87.42086062,88.28412773,88.94222142,89.43875045,89.80450658,90.05292297,90.50040803,90.76099055,90.82817703,90.66900392,90.26917728,89.84069963,89.14889527,88.24132245,87.17162619,85.97382896,84.63706132,83.19191988,81.69111797,80.19129356,78.74404208,76.86624569,75.12502007,73.56267187,72.19249165,71.01296065,69.81839039,68.73301509,67.8333886,67.12408855,66.55413061,67.20860009,67.80431829,68.3212,68.70317151,68.89815016
United Kingdom,GBR,Age dependency ratio (% of working-age population),SP.POP.DPND,53.66414056,54.21575041,54.43106509,54.48165099,54.64329819,55.03541281,55.96782517,56.88316924,57.78087081,58.58643648,59.23139153,59.81330886,60.25355554,60.48865846,60.44975832,60.11982915,59.73239325,59.1170349,58.28168908,57.27691067,56.17568119,55.28563903,54.34450173,53.45064673,52.70989207,52.1813485,52.22565044,52.35841238,52.58081024,52.86526673,53.17417424,53.53163087,53.91049956,54.27398515,54.54702254,54.68149981,54.69637284,54.56929727,54.32937758,54.02066956,53.67011266,53.31406178,52.87234834,52.39448151,51.9363622,51.54579141,51.37202339,51.26708849,51.26660924,51.39551483,51.66504494,52.34374887,53.04245691,53.7606423,54.46384637,55.11102766,55.63735853,56.06989604,56.43074619,56.75061197,57.06137406
Georgia,GEO,Age dependency ratio (% of working-age population),SP.POP.DPND,59.35432997,60.57835262,61.7516304,62.77345736,63.54006801,63.98704697,64.3530373,64.34590674,63.99860762,63.3999099,62.60197898,61.57335929,60.55518734,59.52288651,58.45979816,57.38321565,56.60455475,55.78545143,54.93697109,54.09355667,53.29962894,52.60733416,51.97219619,51.44900836,51.07065303,50.85391376,50.95390203,51.08583689,51.29849807,51.6038611,51.90664669,52.47523566,52.92611819,52.97870988,52.44411101,51.38735089,51.70476652,51.68139575,51.42667918,51.12348624,50.95363943,50.93392498,50.88648535,50.82708535,50.67936044,50.39714411,49.83058688,49.12151322,48.39855799,47.81768107,47.48361854,47.68067136,48.01447884,48.5016689,49.1533811,49.95938314,50.9402828,51.98179482,53.047312,54.06536893,54.97561867
Ghana,GHA,Age dependency ratio (% of working-age population),SP.POP.DPND,86.81487271,87.53249435,87.61889728,87.41010565,87.34317463,87.57194088,89.37617653,91.2693864,93.12444753,94.71451758,95.91736634,96.98091645,97.62950966,97.8890285,97.80386956,97.4037686,98.21772115,98.64387276,98.72632561,98.57208726,98.28059325,97.15146958,95.93702806,94.68563527,93.43046494,92.20125746,91.59231974,90.92220693,90.21658322,89.4846476,88.72642113,88.35715992,87.808821,87.14947866,86.44798847,85.7277843,85.32294527,84.91938201,84.43932168,83.78129555,82.91717352,82.1368191,81.09673567,79.90608088,78.71032647,77.58594639,76.54312729,75.56371229,74.63009231,73.70564876,72.78458196,72.28773871,71.77311412,71.23475386,70.66333671,70.05503957,69.64506222,69.11842567,68.53447275,67.96050828,67.42427908
Gibraltar,GIB,Age dependency ratio (% of working-age population),SP.POP.DPND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Age dependency ratio (% of working-age population),SP.POP.DPND,78.08386877,78.96893296,79.93129442,80.77545373,81.16016031,80.94996937,81.5458731,81.49358125,80.97467153,80.26570716,79.52068832,80.20386706,80.69998256,81.05201007,81.27964367,81.40754139,82.82340081,84.07347699,85.18688735,86.19607993,87.11904537,88.38894988,89.43079421,90.29644156,91.04191692,91.70152994,92.63734696,93.31286684,93.77903657,94.05398415,94.14088526,95.44955483,96.44666072,97.16686501,97.64899067,97.90926965,98.79838528,99.37852868,99.67607897,99.70077406,99.45008481,100.1843429,100.5724182,100.6349511,100.4292766,100.0138106,99.70066638,99.23057424,98.60935868,97.83696017,96.91974069,96.10806622,95.14470013,94.08334514,93.01156463,91.98825241,90.60057909,89.23333902,87.88586906,86.53895618,85.1895639
"Gambia, The",GMB,Age dependency ratio (% of working-age population),SP.POP.DPND,80.62880074,80.80821811,80.40374972,79.64944641,78.82763074,78.11268014,78.67946518,79.10017926,79.43713026,79.61754028,79.60752767,80.64913474,81.24413396,81.57771376,81.83429362,82.0896378,82.98931871,83.72967204,84.30898805,84.61690428,84.61654344,85.58381852,85.94940701,86.00866555,86.12682071,86.48981425,86.47067558,86.43842685,86.43807312,86.2984907,85.92319052,88.11025815,89.86161491,91.29261146,92.53368665,93.62147825,95.29434462,96.59417679,97.57129727,98.22867919,98.56034453,98.44723034,98.09964352,97.53854244,96.76529098,95.79863908,95.2519532,94.46528291,93.51641516,92.52555536,91.58375063,91.25470209,90.83252193,90.34892152,89.81693879,89.24119711,89.00896527,88.65319903,88.17763913,87.57521355,86.85103343
Guinea-Bissau,GNB,Age dependency ratio (% of working-age population),SP.POP.DPND,77.3804897,77.90531584,78.6737506,79.42792881,79.74705169,79.49096876,79.87127837,79.60153076,78.96330157,78.34739269,77.93755727,78.48138063,79.05023563,79.63527812,80.16702454,80.60742816,82.61972318,84.50614318,86.33324083,88.2029132,90.17818911,91.91346772,93.63287737,95.22410943,96.49335001,97.32819592,98.75384968,99.43866871,99.58331283,99.46546096,99.21703445,99.27324304,99.17993586,98.8483645,98.12105999,96.97246528,96.93491141,96.39348583,95.52371274,94.54557174,93.56281057,92.57768362,91.51589358,90.39449868,89.22553199,88.05568412,87.4222975,86.73403782,86.0297918,85.33894876,84.68016408,84.45586561,84.12227699,83.74092587,83.35781812,82.97888252,82.86963605,82.67375853,82.35810919,81.87418989,81.20210408
Equatorial Guinea,GNQ,Age dependency ratio (% of working-age population),SP.POP.DPND,76.16806955,77.08451658,78.10402912,79.03631811,79.56789468,79.63227837,80.20403623,80.35528853,80.12368554,79.41983652,78.0382097,78.74932711,78.69871427,78.04460461,77.2533248,76.75575578,76.25956043,76.13557843,76.36571008,76.88118595,77.9286238,79.00574183,79.89837,80.83397384,81.76605064,82.48228898,84.7003944,86.3054815,87.4619711,88.41835529,89.30948833,89.1842042,89.21929468,89.17039103,88.69594328,87.71888722,86.23064926,84.36284281,82.46792495,80.8211727,79.47806932,78.35800245,77.22040979,76.27417558,75.54552756,74.96615186,73.97901591,72.9850696,72.13475013,71.37966495,70.61669644,69.97846981,69.12006613,68.28561334,67.54719516,66.84275526,66.54596738,66.02681408,65.49301473,64.96564997,64.3672963
Greece,GRC,Age dependency ratio (% of working-age population),SP.POP.DPND,52.43522021,52.91912122,52.80802321,52.36304328,52.05272444,52.10654017,52.41251143,53.25712204,54.46391745,55.71756086,56.86095938,57.37809974,57.52077548,57.42000112,57.32447927,57.36431749,57.13794391,57.11541954,57.14006475,56.97666638,56.53099572,56.28596685,55.73966666,55.02107356,54.28582832,53.57602271,52.77461558,51.935359,51.10945269,50.35286249,49.71899038,48.84749815,48.15750223,47.57988467,47.02097494,46.45433636,46.41983,46.26536428,46.08339277,45.99613822,46.05168884,46.48057126,47.01394539,47.59389569,48.09882357,48.45960823,49.25077084,49.94315623,50.58548799,51.25453783,51.9913523,52.54946054,53.1024033,53.65476198,54.20894321,54.75289255,55.00326305,55.28953157,55.58515986,55.85565941,56.10441896
Grenada,GRD,Age dependency ratio (% of working-age population),SP.POP.DPND,117.5484433,119.4046704,120.1690275,120.2107596,120.2738123,120.5509462,120.7249308,120.9273125,121.0324113,120.7864252,120.0265499,112.7328561,107.138764,102.8655591,99.11542242,95.38234052,93.94639752,91.81655823,89.63139525,88.58121914,89.15611456,86.05367446,84.06261117,82.79774596,81.52189942,79.76511636,80.9402543,82.09373455,83.37008521,85.28883282,88.18840721,87.44680438,87.00991242,86.55803707,85.73485146,84.33909895,82.07924719,79.83462587,77.49304106,74.93083308,72.19980241,69.07179353,65.92379123,63.03710555,60.60643374,58.59195054,56.81196671,55.24331026,53.74981776,52.28744998,50.97426131,50.50032415,49.82779536,49.21990316,48.8918664,48.86655348,48.89002917,49.1825998,49.66360938,50.13874181,50.53313176
Greenland,GRL,Age dependency ratio (% of working-age population),SP.POP.DPND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Age dependency ratio (% of working-age population),SP.POP.DPND,94.40978961,95.36306265,96.3437919,97.14857936,97.47223522,97.21836504,97.41043993,97.0695513,96.35027732,95.49114758,94.63195552,94.68120121,94.61193956,94.47664624,94.32258918,94.17640322,94.83681052,95.47673285,96.04399662,96.49563376,96.82181579,97.50059841,98.00362165,98.31812181,98.43972343,98.37052052,98.44967789,98.25741724,97.85534114,97.3719659,96.89385901,96.44100186,96.17080656,95.91392178,95.48002486,94.81379622,94.42635238,93.71049115,92.80873714,91.95493511,91.25532584,90.32224346,89.56806791,88.83484506,87.89264223,86.64492555,85.15160037,83.33712876,81.33652365,79.35101941,77.48275635,75.45026631,73.64914767,71.99249973,70.36741212,68.74503545,67.37001235,65.96743174,64.60219353,63.36750232,62.29674919
Guam,GUM,Age dependency ratio (% of working-age population),SP.POP.DPND,71.40472093,71.31890259,70.60467168,69.98259377,69.71492298,69.57418361,69.2836309,68.72229634,68.52322625,68.66776316,68.8033328,67.26630636,65.78957332,64.7647113,64.23962471,63.98369842,62.89793688,61.7768115,60.77751061,59.98429031,59.40422796,58.13062461,57.07856741,56.27174279,55.6416035,55.12235366,54.19673573,53.27165072,52.4150662,51.67643945,51.14447225,51.87350035,52.73302197,53.67781222,54.5552934,55.21492018,55.85204366,56.18005549,56.22172294,56.08398556,55.85915549,56.09529703,56.27752975,56.38434996,56.32385077,56.04811301,55.67559611,55.08410868,54.39286269,53.76860159,53.29590032,52.90265131,52.68698167,52.59162727,52.51641138,52.4379562,52.406072,52.31371167,52.23807949,52.26215722,52.42614986
Guyana,GUY,Age dependency ratio (% of working-age population),SP.POP.DPND,99.84307887,101.6873622,103.1765766,104.2655739,104.8729331,104.8894407,104.6153372,104.2147597,103.7159976,103.1069917,102.3619855,99.8057051,97.42643842,95.41624834,93.85524031,92.62328741,91.16621121,89.9691285,88.79017866,87.39893826,85.67379229,83.39929665,81.44740051,79.91546466,78.51325119,76.8181234,74.55997333,71.99120801,69.58464649,67.84637724,66.90528263,66.30745827,66.1652383,66.35658949,66.55239767,66.54554364,66.0546574,65.44976317,65.04991274,65.19418706,65.92516549,66.56816902,67.60107295,68.6765152,69.31059927,69.24012103,67.21596128,64.88275624,62.42205833,60.16888339,58.31266662,57.05257926,56.04062822,55.24837704,54.59206921,54.02414426,53.69092615,53.33301686,53.05678572,53.00248236,53.21304463
High income,HIC,Age dependency ratio (% of working-age population),SP.POP.DPND,60.85753428,61.12473225,61.09697358,60.8664589,60.5820367,60.31192967,60.20881975,60.03697778,59.82619053,59.57147016,59.26965951,58.86205336,58.45616827,58.01939464,57.51105819,56.91213065,56.53485402,56.02550678,55.41368735,54.74047458,54.03667233,53.30918089,52.58032664,51.89332657,51.27889676,50.75483608,50.54658928,50.35763261,50.19856619,50.07851767,49.99748456,50.02442256,50.07467406,50.12567672,50.11521747,50.01571641,49.97858097,49.83341107,49.63134082,49.44510583,49.30433131,49.11063124,48.97751222,48.8772577,48.76257841,48.62565275,48.62098025,48.58279086,48.56376202,48.64262385,48.85648028,49.23540076,49.67550358,50.18204969,50.73299847,51.30911034,51.87223345,52.4610731,53.06235368,53.66345797,54.26670643
"Hong Kong SAR, China",HKG,Age dependency ratio (% of working-age population),SP.POP.DPND,76.55956151,77.68288196,77.7135431,77.05302896,76.13170627,75.02693825,74.93389198,73.96972399,72.36679165,70.46923489,68.49741083,66.19769115,64.29667112,62.50419516,60.46071703,58.10455965,55.80438583,53.05672686,50.29213178,47.98619952,46.28345377,45.41857427,44.96536885,44.80867329,44.71690404,44.56499621,43.98141476,43.38684849,42.83477122,42.37186795,41.98503264,41.48313259,41.12177273,40.83108718,40.52236405,40.1682219,40.03008835,39.66227354,39.24985067,38.91965012,38.65032181,38.11092688,37.67869486,37.27555663,36.80137473,36.22953393,35.38946461,34.57598631,33.84788726,33.32688956,33.1131016,33.12943598,33.33604353,33.8067862,34.61668733,35.78459352,36.89183871,38.46903456,40.40201217,42.50080813,44.65332928
Honduras,HND,Age dependency ratio (% of working-age population),SP.POP.DPND,98.14493892,99.63860619,100.9576885,102.020283,102.6911171,102.9328316,103.7082965,104.071303,104.1174651,103.9554371,103.6470765,103.9614721,103.9176689,103.6730698,103.3994035,103.1697217,103.2344149,103.3566825,103.428356,103.275979,102.8332216,102.7001418,102.2028739,101.4954214,100.7634576,100.0818336,99.56975215,99.04958603,98.48945893,97.82310991,97.02112669,96.12096538,95.13980796,94.10029541,93.05334585,92.03705242,91.04415195,90.09196927,89.13582717,88.09535641,86.92581776,85.85240671,84.50404168,82.99107541,81.43906045,79.8922043,78.15384766,76.50150213,74.84517757,73.06279519,71.1227756,69.19774881,67.15552518,65.09284278,63.15795035,61.42959431,59.84899271,58.49347243,57.31060628,56.21976043,55.18643242
