Entity,Code,Scenario,EntityScenario,TilmanEconomicGroup,WBEconomicGroup,Year,pcgdpthousand2005usd,pcgdpgrowth,laborprodgrowth,fertility,EmploymentServices,EmploymentIndustry
Central African Republic,CAF,Observations,Central African Republic Observations,G,Low income,2015,0.4930189882764937,-3.36793465560759,NA,4.941,21.61000061,6.559999943
Central African Republic,CAF,Observations,Central African Republic Observations,G,Low income,2016,0.5041461529424562,NA,NA,4.87,22.25,6.4600000380000004
Central African Republic,CAF,Observations,Central African Republic Observations,G,Low income,2017,0.5192962156030361,NA,NA,4.796,22.85000038,6.3699998860000004
Central African Republic,CAF,Observations,Central African Republic Observations,G,Low income,2018,0.5336673767369984,NA,NA,4.721,23.39999962,6.300000191
Central African Republic,CAF,Observations,Central African Republic Observations,G,Low income,2019,0.540548811388305,NA,NA,4.645,23.88999939,6.260000229
Central African Republic,CAF,Observations,Central African Republic Observations,G,Low income,2020,0.5310820297378392,NA,NA,4.5680000000000005,NA,NA
Chad,TCD,Observations,Chad Observations,G,Low income,1960,0.8336814142036544,NA,NA,6.25,NA,NA
Chad,TCD,Observations,Chad Observations,G,Low income,1961,0.8311136069730476,NA,NA,6.268,NA,NA
Chad,TCD,Observations,Chad Observations,G,Low income,1962,0.8593594865097217,NA,NA,6.285,NA,NA
Chad,TCD,Observations,Chad Observations,G,Low income,1963,0.8319695427165832,NA,NA,6.301,NA,NA
Chad,TCD,Observations,Chad Observations,G,Low income,1964,0.7951643057445532,NA,NA,6.318,NA,NA
Chad,TCD,Observations,Chad Observations,G,Low income,1965,0.781469333847984,NA,NA,6.337000000000001,NA,NA
Chad,TCD,Observations,Chad Observations,G,Low income,1966,0.7515115828242387,-0.9536755570032014,NA,6.362,NA,NA
Chad,TCD,Observations,Chad Observations,G,Low income,1967,0.7412403539018118,-1.761043096576342,NA,6.393,NA,NA
Chad,TCD,Observations,Chad Observations,G,Low income,1968,0.7215538318004935,-2.700197273162852,NA,6.432,NA,NA
Chad,TCD,Observations,Chad Observations,G,Low income,1969,0.7540793900548455,-1.4466877211376736,NA,6.477,NA,NA
Chad,TCD,Observations,Chad Observations,G,Low income,1970,0.7532234543113099,0.22232996343206232,NA,6.528,NA,NA
Chad,TCD,Observations,Chad Observations,G,Low income,1971,0.7506556470807031,0.04965009114110863,NA,6.582000000000001,NA,NA
Chad,TCD,Observations,Chad Observations,G,Low income,1972,0.6847485948284635,-0.511099025858845,NA,6.636,NA,NA
Chad,TCD,Observations,Chad Observations,G,Low income,1973,0.6385280646775422,-0.6302077276485432,NA,6.688,NA,NA
Chad,TCD,Observations,Chad Observations,G,Low income,1974,0.7095707313909954,-2.7638805932970554,NA,6.736000000000001,NA,NA
Chad,TCD,Observations,Chad Observations,G,Low income,1975,0.8148508278458716,-3.753367632597156,NA,6.78,NA,NA
Chad,TCD,Observations,Chad Observations,G,Low income,1976,0.7857490125656619,-4.765198779262594,NA,6.82,NA,NA
Chad,TCD,Observations,Chad Observations,G,Low income,1977,0.710426667134531,-4.681957345919462,NA,6.857,NA,NA
Chad,TCD,Observations,Chad Observations,G,Low income,1978,0.6915960807767482,-2.9706314650893426,NA,6.892,NA,NA
Chad,TCD,Observations,Chad Observations,G,Low income,1979,0.5323920324791304,-1.964824233350484,NA,6.925,NA,NA
Chad,TCD,Observations,Chad Observations,G,Low income,1980,0.49901053848124277,-2.3239259222303073,NA,6.957999999999999,NA,NA
Chad,TCD,Observations,Chad Observations,G,Low income,1981,0.44594252238203685,-3.3027225350396106,NA,6.99,NA,NA
Chad,TCD,Observations,Chad Observations,G,Low income,1982,0.4485103296126436,-2.958385458496617,NA,7.023,NA,NA
Chad,TCD,Observations,Chad Observations,G,Low income,1983,0.4938749240200293,-1.6530885924815824,NA,7.056,NA,NA
Chad,TCD,Observations,Chad Observations,G,Low income,1984,0.5144173818648832,-1.501302002353364,NA,7.0889999999999995,NA,NA
Chad,TCD,Observations,Chad Observations,G,Low income,1985,0.549510747349842,0.969507844349911,NA,7.124,NA,NA
Chad,TCD,Observations,Chad Observations,G,Low income,1986,0.5666294622205535,1.7051629017493708,NA,7.1610000000000005,NA,NA
Chad,TCD,Observations,Chad Observations,G,Low income,1987,0.5674853979640891,2.6684424667582696,NA,7.199,NA,NA
Chad,TCD,Observations,Chad Observations,G,Low income,1988,0.592307534526621,2.37978993580111,NA,7.2379999999999995,NA,NA
Chad,TCD,Observations,Chad Observations,G,Low income,1989,0.5863159843218719,1.9345688385838045,NA,7.276,NA,NA
Chad,TCD,Observations,Chad Observations,G,Low income,1990,0.592307534526621,1.395447019838977,NA,7.313,NA,NA
Chad,TCD,Observations,Chad Observations,G,Low income,1991,0.6019624897137023,0.7094740517976297,NA,7.346,14.60999966,2.160000086
Chad,TCD,Observations,Chad Observations,G,Low income,1992,0.5980765414380508,0.7527673010262732,NA,7.376,14.90999985,2.119999886
Chad,TCD,Observations,Chad Observations,G,Low income,1993,0.5827210541990224,1.1675607653593196,NA,7.399,14.56999969,2.0599999430000002
Chad,TCD,Observations,Chad Observations,G,Low income,1994,0.6109926118080027,0.5329390959012646,NA,7.416,15.02000046,2.0199999809999998
Chad,TCD,Observations,Chad Observations,G,Low income,1995,0.5997627348528158,0.4028835732705955,NA,7.425,15.13000011,1.980000019
Chad,TCD,Observations,Chad Observations,G,Low income,1996,0.594113558945481,1.123848779907469,NA,7.426,15.27999973,1.940000057
Chad,TCD,Observations,Chad Observations,G,Low income,1997,0.6155461899636119,1.5261180679783533,NA,7.419,15.56000042,1.919999957
Chad,TCD,Observations,Chad Observations,G,Low income,1998,0.6452557196217319,2.555147489351716,NA,7.405,15.899999619999999,1.889999986
Chad,TCD,Observations,Chad Observations,G,Low income,1999,0.6280685298915374,5.154847574620214,NA,7.3839999999999995,15.90999985,1.870000005
Chad,TCD,Observations,Chad Observations,G,Low income,2000,0.6128842298012163,5.209633163754337,NA,7.354,15.90999985,1.860000014
Chad,TCD,Observations,Chad Observations,G,Low income,2001,0.6702490433329708,5.0820583271540505,NA,7.315,16.40999985,1.889999986
Chad,TCD,Observations,Chad Observations,G,Low income,2002,0.711993029545201,6.522074838682027,NA,7.268,16.79000092,1.919999957
Chad,TCD,Observations,Chad Observations,G,Low income,2003,0.7921770899996141,6.199194384151249,NA,7.212000000000001,17.43000031,1.950000048
Chad,TCD,Observations,Chad Observations,G,Low income,2004,1.0273539948934498,6.453569222121415,NA,7.147,18.36000061,1.99000001
Chad,TCD,Observations,Chad Observations,G,Low income,2005,1.0837088042478324,7.746019597299464,NA,7.074,19.07999992,2.029999971
Chad,TCD,Observations,Chad Observations,G,Low income,2006,1.0489663724177232,7.649446166284582,NA,6.992000000000001,19.19000053,2.069999933
Chad,TCD,Observations,Chad Observations,G,Low income,2007,1.217431645460396,7.5312377472512875,NA,6.901,19.43000031,2.089999914
Chad,TCD,Observations,Chad Observations,G,Low income,2008,1.2173374925286071,7.451320488044582,NA,6.803,19.68000031,2.109999895
Chad,TCD,Observations,Chad Observations,G,Low income,2009,1.3123035632738798,8.192246293820173,NA,6.699,19.97999954,2.130000114
Chad,TCD,Observations,Chad Observations,G,Low income,2010,1.4724919376765633,6.2384837974350225,NA,6.5920000000000005,20.70999908,2.140000105
Chad,TCD,Observations,Chad Observations,G,Low income,2011,1.4217092700125973,4.977232825068798,NA,6.482,20.82999992,2.130000114
Chad,TCD,Observations,Chad Observations,G,Low income,2012,1.5346927881592938,4.749259291944616,NA,6.372000000000001,21.37000084,2.140000105
Chad,TCD,Observations,Chad Observations,G,Low income,2013,1.6160066837951739,3.3069018406372708,NA,6.2620000000000005,21.78000069,2.109999895
Chad,TCD,Observations,Chad Observations,G,Low income,2014,1.9506775595175854,3.3266453912400107,NA,6.154,22.27000046,2.089999914
Chad,TCD,Observations,Chad Observations,G,Low income,2015,2.040550812588821,2.293432254660769,NA,6.0489999999999995,22.55999947,2.0599999430000002
Chad,TCD,Observations,Chad Observations,G,Low income,2016,1.8736433425993833,NA,NA,5.947,22.37999916,2.00999999
Chad,TCD,Observations,Chad Observations,G,Low income,2017,1.7686628236547444,NA,NA,5.846,22.38999939,1.970000029
Chad,TCD,Observations,Chad Observations,G,Low income,2018,1.7515526681414681,NA,NA,5.747000000000001,22.700000760000002,1.909999967
Chad,TCD,Observations,Chad Observations,G,Low income,2019,1.7552250525009694,NA,NA,5.649,23.05999947,1.879999995
Chad,TCD,Observations,Chad Observations,G,Low income,2020,1.6888732425917237,NA,NA,5.553,NA,NA
Chile,CHL,Observations,Chile Observations,B,High income,1960,5.804100276914764,NA,NA,4.697,NA,NA
Chile,CHL,Observations,Chile Observations,B,High income,1961,5.925643152496816,NA,NA,4.655,NA,NA
Chile,CHL,Observations,Chile Observations,B,High income,1962,6.052321642540082,NA,NA,4.602,NA,NA
Chile,CHL,Observations,Chile Observations,B,High income,1963,6.27914461457701,NA,NA,4.5360000000000005,NA,NA
Chile,CHL,Observations,Chile Observations,B,High income,1964,6.265449642680442,NA,NA,4.457,NA,NA
Chile,CHL,Observations,Chile Observations,B,High income,1965,6.169584839404457,NA,NA,4.364,NA,NA
Chile,CHL,Observations,Chile Observations,B,High income,1966,6.713959972293085,2.3414021767685598,3.882628202801041,4.2589999999999995,NA,NA
Chile,CHL,Observations,Chile Observations,B,High income,1967,6.7901382534677515,1.8869739922303272,3.9791795628407414,4.144,NA,NA
Chile,CHL,Observations,Chile Observations,B,High income,1968,6.892850542692021,1.020475303792323,1.7536675942982007,4.025,NA,NA
Chile,CHL,Observations,Chile Observations,B,High income,1969,7.0075459323257885,0.6237374476320062,1.394740606532138,3.9019999999999997,NA,NA
Chile,CHL,Observations,Chile Observations,B,High income,1970,7.014393418274073,-0.7626055176785838,0.06622575633225093,3.778,NA,NA
Chile,CHL,Observations,Chile Observations,B,High income,1971,7.509124278037638,-0.43925979337097887,0.7983303773099173,3.654,NA,NA
Chile,CHL,Observations,Chile Observations,B,High income,1972,7.292572534923137,-0.4831537530111058,0.30831079181654014,3.53,NA,NA
Chile,CHL,Observations,Chile Observations,B,High income,1973,6.771307667109968,0.0034372332973249668,0.5541385462660838,3.409,NA,NA
Chile,CHL,Observations,Chile Observations,B,High income,1974,6.725087136959047,0.4643269132100558,1.034651743859616,3.293,NA,NA
Chile,CHL,Observations,Chile Observations,B,High income,1975,5.761303489737985,0.8849105851035639,0.6086052456541349,3.182,NA,NA
Chile,CHL,Observations,Chile Observations,B,High income,1976,5.878566686602359,1.2732154565292753,0.9151631467786434,3.0780000000000003,NA,NA
Chile,CHL,Observations,Chile Observations,B,High income,1977,6.366450060417639,-0.8203570800339803,-0.4463319823017246,2.9810000000000003,NA,NA
Chile,CHL,Observations,Chile Observations,B,High income,1978,6.792706060698358,-0.9590085114951539,-0.960547559653408,2.892,NA,NA
Chile,CHL,Observations,Chile Observations,B,High income,1979,7.254055426464036,0.09260768460902816,-0.6942842167450326,2.812,NA,NA
Chile,CHL,Observations,Chile Observations,B,High income,1980,7.723964149665068,0.19120178605408994,-1.0646615362751597,2.7439999999999998,NA,NA
Chile,CHL,Observations,Chile Observations,B,High income,1981,8.068906254309907,1.9321755894357393,0.06933222742669236,2.6889999999999996,NA,NA
Chile,CHL,Observations,Chile Observations,B,High income,1982,6.861180920181204,2.1714633382692687,0.14710538835713424,2.648,NA,NA
Chile,CHL,Observations,Chile Observations,B,High income,1983,6.562459345687287,1.931752609019475,0.06857641178106277,2.6189999999999998,NA,NA
Chile,CHL,Observations,Chile Observations,B,High income,1984,6.840638462336351,2.1061418004829533,-0.18635160075624652,2.6010000000000004,NA,NA
Chile,CHL,Observations,Chile Observations,B,High income,1985,6.868028406129489,1.6869194675150387,-0.6954711293025757,2.592,NA,NA
Chile,CHL,Observations,Chile Observations,B,High income,1986,7.125665064933698,1.588104498850312,-0.18534669807349938,2.589,NA,NA
Chile,CHL,Observations,Chile Observations,B,High income,1987,7.464615619373788,2.020512212659547,0.14536452861077268,2.59,NA,NA
Chile,CHL,Observations,Chile Observations,B,High income,1988,7.873752904783795,3.890091758057158,0.8161247841639235,2.591,NA,NA
Chile,CHL,Observations,Chile Observations,B,High income,1989,8.563637114073472,4.582634568992255,2.411889557306759,2.589,NA,NA
Chile,CHL,Observations,Chile Observations,B,High income,1990,8.733112391293517,4.910153542842483,3.6501760109752612,2.5789999999999997,NA,NA
Chile,CHL,Observations,Chile Observations,B,High income,1991,9.19830490854767,5.33729428993404,4.470884905417676,2.5580000000000003,54.61000061,26.299999239999998
Chile,CHL,Observations,Chile Observations,B,High income,1992,10.077188289367436,5.400864122183732,4.480590957809906,2.526,55.50999832,26.46999931
Chile,CHL,Observations,Chile Observations,B,High income,1993,10.525381922754972,5.086099736266898,3.85619978711151,2.484,56.22000122,27.22999954
Chile,CHL,Observations,Chile Observations,B,High income,1994,10.864007221612518,4.351490693170668,3.241210527446737,2.432,57.72999954,26.049999239999998
Chile,CHL,Observations,Chile Observations,B,High income,1995,11.73995474283196,3.808860376723427,3.0783879851666196,2.372,58.24000168,26.05999947
Chile,CHL,Observations,Chile Observations,B,High income,1996,12.353994485886949,3.770894525143851,2.890626202532134,2.306,58,26.59000015
Chile,CHL,Observations,Chile Observations,B,High income,1997,12.907365503440136,3.335401655236419,2.235497198459934,2.238,58.29000092,27.29000092
Chile,CHL,Observations,Chile Observations,B,High income,1998,13.061185715910916,2.6796048014734652,1.658468332521065,2.1719999999999997,60.02999878,25.53000069
Chile,CHL,Observations,Chile Observations,B,High income,1999,12.707581541541497,2.661230770902937,2.3278911201896593,2.11,62.15000153,23.42000008
Chile,CHL,Observations,Chile Observations,B,High income,2000,13.020169275080692,2.7295750382425035,2.301735882287885,2.055,62.16999817,23.38999939
Chile,CHL,Observations,Chile Observations,B,High income,2001,13.222503925495067,2.430946530441263,2.3936614289032527,2.009,62.47999954,23.92000008
Chile,CHL,Observations,Chile Observations,B,High income,2002,13.275409313803,2.2507003771925693,2.604371868599952,1.972,62.63999939,23.86000061
Chile,CHL,Observations,Chile Observations,B,High income,2003,13.531642237987812,2.0064829023556956,2.103305449314644,1.943,63,23.39999962
Chile,CHL,Observations,Chile Observations,B,High income,2004,14.104939439650508,1.5942145618184038,2.6450798944709586,1.923,63.04000092,23.60000038
Chile,CHL,Observations,Chile Observations,B,High income,2005,14.668590245483559,2.1993108325833144,3.662083536043551,1.909,63.88999939,22.950000760000002
Chile,CHL,Observations,Chile Observations,B,High income,2006,15.33905327275241,2.3528436470153973,3.9891415591764496,1.901,63.86000061,23.29000092
Chile,CHL,Observations,Chile Observations,B,High income,2007,15.82445443291144,2.585961332651232,4.730647904658709,1.8980000000000001,64.30999756,23.37999916
Chile,CHL,Observations,Chile Observations,B,High income,2008,16.095041399515342,2.813246021031905,4.622885802245268,1.895,64.73999786,23.54000092
Chile,CHL,Observations,Chile Observations,B,High income,2009,15.564746409607872,2.7250739333756235,4.889750968219873,1.892,65.73999786,23.09000015
Chile,CHL,Observations,Chile Observations,B,High income,2010,16.185616519896275,2.4554445744200244,3.974010329763613,1.8840000000000001,66.44000244,22.95999908
Chile,CHL,Observations,Chile Observations,B,High income,2011,16.866213826368593,2.144176821685492,3.4033301272200056,1.87,66.36000061,23.37999916
Chile,CHL,Observations,Chile Observations,B,High income,2012,17.57321675052898,1.7187401703236334,2.085328029239341,1.849,66.19000244,23.82999992
Chile,CHL,Observations,Chile Observations,B,High income,2013,18.09020193962447,1.624335984497651,NA,1.821,66.65000153,23.87999916
Chile,CHL,Observations,Chile Observations,B,High income,2014,18.261389088331587,1.4478986287661755,NA,1.787,67.11000061,23.48999977
Chile,CHL,Observations,Chile Observations,B,High income,2015,18.478796767189625,1.1336250392047835,NA,1.75,67.33999634,23.28000069
Chile,CHL,Observations,Chile Observations,B,High income,2016,18.57038189174793,NA,NA,1.713,67.51000214,23.01000023
Chile,CHL,Observations,Chile Observations,B,High income,2017,18.531342662485272,NA,NA,1.6780000000000002,68.01000214,22.73999977
Chile,CHL,Observations,Chile Observations,B,High income,2018,18.92026274563297,NA,NA,1.649,68.45999908,22.32999992
Chile,CHL,Observations,Chile Observations,B,High income,2019,18.87390133660952,NA,NA,1.6269999999999998,68.77999878,22.25
Chile,CHL,Observations,Chile Observations,B,High income,2020,17.63185599572705,NA,NA,1.611,NA,NA
China,CHN,Observations,China Observations,C,Upper-middle income,1960,0.9047240809171074,NA,NA,5.756,NA,NA
China,CHN,Observations,China Observations,C,Upper-middle income,1961,0.7480878398500964,NA,NA,5.905,NA,NA
China,CHN,Observations,China Observations,C,Upper-middle income,1962,0.7925964985139465,NA,NA,6.062,NA,NA
China,CHN,Observations,China Observations,C,Upper-middle income,1963,0.885037558815789,NA,NA,6.206,NA,NA
China,CHN,Observations,China Observations,C,Upper-middle income,1964,0.9860379765529874,NA,NA,6.32,NA,NA
China,CHN,Observations,China Observations,C,Upper-middle income,1965,1.072487486650081,NA,NA,6.385,NA,NA
China,CHN,Observations,China Observations,C,Upper-middle income,1966,1.0793349725983656,2.848785607713385,NA,6.3839999999999995,NA,NA
China,CHN,Observations,China Observations,C,Upper-middle income,1967,1.0587925147535118,4.48225821728105,NA,6.316,NA,NA
China,CHN,Observations,China Observations,C,Upper-middle income,1968,1.0082923058849125,4.46341344674706,NA,6.184,NA,NA
China,CHN,Observations,China Observations,C,Upper-middle income,1969,1.0819027798289724,3.4965222502490767,NA,5.986000000000001,NA,NA
China,CHN,Observations,China Observations,C,Upper-middle income,1970,1.1965981694627401,2.9522456190393083,NA,5.725,NA,NA
China,CHN,Observations,China Observations,C,Upper-middle income,1971,1.2376830851524478,1.7501049790882222,NA,5.403,NA,NA
China,CHN,Observations,China Observations,C,Upper-middle income,1972,1.2248440489994141,2.0674247628735687,NA,5.035,NA,NA
China,CHN,Observations,China Observations,C,Upper-middle income,1973,1.2950307799693317,3.122656655240336,NA,4.643,NA,NA
China,CHN,Observations,China Observations,C,Upper-middle income,1974,1.300166394430545,4.147460213726473,NA,4.244,NA,NA
China,CHN,Observations,China Observations,C,Upper-middle income,1975,1.3643615751957137,3.8476246108375314,NA,3.859,NA,NA
China,CHN,Observations,China Observations,C,Upper-middle income,1976,1.300166394430545,3.081106521195935,1.1243231286016129,3.508,NA,NA
China,CHN,Observations,China Observations,C,Upper-middle income,1977,1.354946282016822,3.512558615843864,1.0973159169065605,3.2,NA,NA
China,CHN,Observations,China Observations,C,Upper-middle income,1978,1.4927519367260504,4.020744433644697,1.6739898723667483,2.943,NA,NA
China,CHN,Observations,China Observations,C,Upper-middle income,1979,1.591184547232642,4.359469150028454,2.047852022151364,2.745,NA,NA
China,CHN,Observations,China Observations,C,Upper-middle income,1980,1.6519559850236682,4.952184926472173,2.685702393036287,2.613,NA,NA
China,CHN,Observations,China Observations,C,Upper-middle income,1981,1.6793459288168069,4.951152672655269,2.6611916990824325,2.5469999999999997,NA,NA
China,CHN,Observations,China Observations,C,Upper-middle income,1982,1.821431262243713,5.975376710137451,3.3468588295165826,2.536,NA,NA
China,CHN,Observations,China Observations,C,Upper-middle income,1983,1.9061689008537352,5.947082911481685,3.3370947348294036,2.5610000000000004,NA,NA
China,CHN,Observations,China Observations,C,Upper-middle income,1984,2.091906957200956,4.997613985125091,2.009807134456055,2.6069999999999998,NA,NA
China,CHN,Observations,China Observations,C,Upper-middle income,1985,2.2416957123196823,4.295959160029452,1.4160325343752254,2.65,NA,NA
China,CHN,Observations,China Observations,C,Upper-middle income,1986,2.352111423235772,4.164129826932185,1.7002389932531217,2.6660000000000004,NA,NA
China,CHN,Observations,China Observations,C,Upper-middle income,1987,2.508747664302783,4.5256167344667775,2.758352290841682,2.6430000000000002,NA,NA
China,CHN,Observations,China Observations,C,Upper-middle income,1988,2.6063243390658393,4.540273761872933,3.5037375372430115,2.575,NA,NA
China,CHN,Observations,China Observations,C,Upper-middle income,1989,2.586637816964521,4.689052180935178,3.367560682329192,2.46,NA,NA
China,CHN,Observations,China Observations,C,Upper-middle income,1990,2.5524003872230976,4.478098341202856,3.028982960956209,2.309,NA,NA
China,CHN,Observations,China Observations,C,Upper-middle income,1991,2.6117338529649845,4.335975007513951,2.8873132968846424,2.14,18.89999962,21.39999962
China,CHN,Observations,China Observations,C,Upper-middle income,1992,2.7627380368395307,4.0932462420120235,2.7936841862110264,1.9769999999999999,19.799999239999998,21.700000760000002
China,CHN,Observations,China Observations,C,Upper-middle income,1993,3.0013215659926384,3.505085809064068,2.6331368979670535,1.838,21.200000760000002,22.39999962
China,CHN,Observations,China Observations,C,Upper-middle income,1994,3.192777273106677,3.483253953659735,3.0391556280154197,1.7309999999999999,23,22.700000760000002
China,CHN,Observations,China Observations,C,Upper-middle income,1995,3.423511871491563,4.073457560794655,4.099987656844287,1.66,24.799999239999998,23
China,CHN,Observations,China Observations,C,Upper-middle income,1996,3.6117407008524727,4.689738394483824,5.12163606685909,1.6219999999999999,26,23.5
China,CHN,Observations,China Observations,C,Upper-middle income,1997,3.6897934813054816,5.093032696083615,5.531249233659588,1.605,26.39999962,23.700000760000002
China,CHN,Observations,China Observations,C,Upper-middle income,1998,3.6889546642768174,5.08888875849992,5.303770541500243,1.597,26.700000760000002,23.5
China,CHN,Observations,China Observations,C,Upper-middle income,1999,3.8232424230801136,4.984989148640969,5.063624115029828,1.595,26.89999962,23
China,CHN,Observations,China Observations,C,Upper-middle income,2000,4.0488756444335285,5.223992862716301,5.772523240286441,1.5959999999999999,27.48999977,22.5
China,CHN,Observations,China Observations,C,Upper-middle income,2001,4.275518869964315,5.433386146524409,6.016203949125068,1.597,27.69000053,22.299999239999998
China,CHN,Observations,China Observations,C,Upper-middle income,2002,4.573358830642389,5.696088705887831,6.094877536580136,1.6,28.59000015,21.39999962
China,CHN,Observations,China Observations,C,Upper-middle income,2003,4.835574745674514,5.834516980061712,6.612613243778376,1.604,29.299999239999998,21.60000038
China,CHN,Observations,China Observations,C,Upper-middle income,2004,5.193467158119046,6.421135764819526,7.306048368194307,1.608,30.60000038,22.5
China,CHN,Observations,China Observations,C,Upper-middle income,2005,5.671935238755435,7.010647615507446,8.043061274883732,1.6119999999999999,31.39999962,23.799999239999998
China,CHN,Observations,China Observations,C,Upper-middle income,2006,6.223543028676939,7.004047561899813,8.31898543124174,1.615,32.20000076,25.200000760000002
China,CHN,Observations,China Observations,C,Upper-middle income,2007,6.75822040959131,6.90824903451165,8.022068946904595,1.617,32.40000153,26.799999239999998
China,CHN,Observations,China Observations,C,Upper-middle income,2008,7.010207892488184,6.8315423318439255,7.784363302016863,1.62,33.20000076,27.200000760000002
China,CHN,Observations,China Observations,C,Upper-middle income,2009,7.475777021469493,6.806082680612556,7.83780047095349,1.6230000000000002,34.09999847,27.799999239999998
China,CHN,Observations,China Observations,C,Upper-middle income,2010,8.26698690407891,6.382495722247624,7.278820471062973,1.6269999999999998,34.59999847,28.700000760000002
China,CHN,Observations,China Observations,C,Upper-middle income,2011,8.748519234677158,5.819482926052794,6.581847383448934,1.632,35.70000076,29.5
China,CHN,Observations,China Observations,C,Upper-middle income,2012,9.141393740959987,5.094279541145305,6.396995837521786,1.639,36.09999847,30.299999239999998
China,CHN,Observations,China Observations,C,Upper-middle income,2013,9.696040102771043,4.603847109451027,NA,1.6469999999999998,38.5,30.10000038
China,CHN,Observations,China Observations,C,Upper-middle income,2014,10.22329652078896,4.763971983206455,NA,1.656,40.59999847,29.89999962
China,CHN,Observations,China Observations,C,Upper-middle income,2015,10.480077243849633,4.357588982935115,NA,1.665,42.22999954,29.18000031
China,CHN,Observations,China Observations,C,Upper-middle income,2016,10.758256360498697,NA,NA,1.675,43.5,28.799999239999998
China,CHN,Observations,China Observations,C,Upper-middle income,2017,10.89942584268002,NA,NA,1.683,44.90999985,28.11000061
China,CHN,Observations,China Observations,C,Upper-middle income,2018,11.214221890437535,NA,NA,1.69,45.61000061,28.31999969
China,CHN,Observations,China Observations,C,Upper-middle income,2019,11.839060484307131,NA,NA,1.696,47.25,27.42000008
China,CHN,Observations,China Observations,C,Upper-middle income,2020,12.073377854684006,NA,NA,1.7,NA,NA
Colombia,COL,Observations,Colombia Observations,C,Upper-middle income,1960,3.406624259271606,NA,NA,6.735,NA,NA
Colombia,COL,Observations,Colombia Observations,C,Upper-middle income,1961,3.465683825575561,NA,NA,6.712000000000001,NA,NA
Colombia,COL,Observations,Colombia Observations,C,Upper-middle income,1962,3.539294299519621,NA,NA,6.662999999999999,NA,NA
Colombia,COL,Observations,Colombia Observations,C,Upper-middle income,1963,3.5435739782372986,NA,NA,6.584,NA,NA
Colombia,COL,Observations,Colombia Observations,C,Upper-middle income,1964,3.6497100104357107,NA,NA,6.475,NA,NA
Colombia,COL,Observations,Colombia Observations,C,Upper-middle income,1965,3.6685405967934934,NA,NA,6.332999999999999,NA,NA
Colombia,COL,Observations,Colombia Observations,C,Upper-middle income,1966,3.7515663639164445,2.2381132329441145,2.5886653810943825,6.159,NA,NA
Colombia,COL,Observations,Colombia Observations,C,Upper-middle income,1967,3.7986428298109014,2.529570201724295,2.8348763295095027,5.957000000000001,NA,NA
Colombia,COL,Observations,Colombia Observations,C,Upper-middle income,1968,3.9210416411364895,2.7196697175614712,3.3020392446473266,5.737,NA,NA
Colombia,COL,Observations,Colombia Observations,C,Upper-middle income,1969,4.060559167332789,3.0132384254186597,3.6990281375526735,5.506,NA,NA
Colombia,COL,Observations,Colombia Observations,C,Upper-middle income,1970,4.2214750871174775,2.7528268549825525,3.2158171247953624,5.276,NA,NA
Colombia,COL,Observations,Colombia Observations,C,Upper-middle income,1971,4.357568870339635,2.933133244787569,3.710044739764593,5.0569999999999995,NA,NA
Colombia,COL,Observations,Colombia Observations,C,Upper-middle income,1972,4.5775443564282785,2.9242134083690385,3.5163567430517717,4.857,NA,NA
Colombia,COL,Observations,Colombia Observations,C,Upper-middle income,1973,4.7735536416979265,3.389004051328212,3.84770872738848,4.68,NA,NA
Colombia,COL,Observations,Colombia Observations,C,Upper-middle income,1974,4.936181432969686,3.3991074931657086,3.61097224549834,4.527,NA,NA
Colombia,COL,Observations,Colombia Observations,C,Upper-middle income,1975,4.940461111687364,3.254372769696492,3.552083510865592,4.398,NA,NA
Colombia,COL,Observations,Colombia Observations,C,Upper-middle income,1976,5.065427730243559,2.8957041672849897,2.8141515304242177,4.285,NA,NA
Colombia,COL,Observations,Colombia Observations,C,Upper-middle income,1977,5.174987505416113,2.493951813198308,2.051904075060359,4.178999999999999,NA,NA
Colombia,COL,Observations,Colombia Observations,C,Upper-middle income,1978,5.514793995599738,1.9876890237034397,1.4157227210022205,4.074,NA,NA
Colombia,COL,Observations,Colombia Observations,C,Upper-middle income,1979,5.6988201804598875,1.7232480405807755,0.8572455670121538,3.967,NA,NA
Colombia,COL,Observations,Colombia Observations,C,Upper-middle income,1980,5.808379955632442,1.5099386533413997,0.18512097153175427,3.8560000000000003,NA,NA
Colombia,COL,Observations,Colombia Observations,C,Upper-middle income,1981,5.8049562126583,1.845302470095267,0.4035865920360113,3.7430000000000003,NA,NA
Colombia,COL,Observations,Colombia Observations,C,Upper-middle income,1982,5.73305761020131,1.902979079945568,-0.25227133888781866,3.6319999999999997,NA,NA
Colombia,COL,Observations,Colombia Observations,C,Upper-middle income,1983,5.696252373229281,1.8885703051560403,-0.2829053446803862,3.5269999999999997,NA,NA
Colombia,COL,Observations,Colombia Observations,C,Upper-middle income,1984,5.769862847173341,1.4209008971550208,-0.8729456722103336,3.43,NA,NA
Colombia,COL,Observations,Colombia Observations,C,Upper-middle income,1985,5.82806647773376,1.3135607756724055,-0.8388833609436289,3.343,NA,NA
Colombia,COL,Observations,Colombia Observations,C,Upper-middle income,1986,6.052321642540082,1.1640740328293189,-1.6340978823170538,3.2689999999999997,NA,NA
