database,Entity,Code,Scenario,Year,projectedpcgdpgrowth,EntityScenario,Method,pcgdpgrowth,growtherror
IMF,High income,WBGroups,1-year projections,2018,1.5697124666958828,High income IMF 1-year projections,IMF,1.7789275333970789,-0.20921506670119605
IMF,High income,WBGroups,2-year projections,2019,1.3737865378562475,High income IMF 2-year projections,IMF,1.2001546977453703,0.17363184011087718
IMF,High income,WBGroups,3-year projections,2020,1.2809235699119625,High income IMF 3-year projections,IMF,-3.1033493321284578,4.38427290204042
IMF,High income,WBGroups,4-year projections,2021,1.296972406675856,High income IMF 4-year projections,IMF,NA,NA
IMF,High income,WBGroups,5-year projections,2022,1.2635448279818107,High income IMF 5-year projections,IMF,NA,NA
IMF,Low income,WBGroups,1-year projections,2018,2.447921006077536,Low income IMF 1-year projections,IMF,0.8679734097518821,1.5799475963256537
IMF,Low income,WBGroups,2-year projections,2019,2.6780683133084793,Low income IMF 2-year projections,IMF,1.679180812559422,0.9988875007490572
IMF,Low income,WBGroups,3-year projections,2020,2.967320600676082,Low income IMF 3-year projections,IMF,-1.5306751277281205,4.497995728404202
IMF,Low income,WBGroups,4-year projections,2021,3.0288311423092296,Low income IMF 4-year projections,IMF,NA,NA
IMF,Low income,WBGroups,5-year projections,2022,3.2638668500736934,Low income IMF 5-year projections,IMF,NA,NA
IMF,Lower-middle income,WBGroups,1-year projections,2018,4.067465950178217,Lower-middle income IMF 1-year projections,IMF,3.49396882256936,0.5734971276088574
IMF,Lower-middle income,WBGroups,2-year projections,2019,4.372150204202185,Lower-middle income IMF 2-year projections,IMF,2.1314517037442915,2.240698500457894
IMF,Lower-middle income,WBGroups,3-year projections,2020,4.483311099688336,Lower-middle income IMF 3-year projections,IMF,-5.6396796164671414,10.122990716155478
IMF,Lower-middle income,WBGroups,4-year projections,2021,4.6281195754298565,Lower-middle income IMF 4-year projections,IMF,NA,NA
IMF,Lower-middle income,WBGroups,5-year projections,2022,4.689772202679698,Lower-middle income IMF 5-year projections,IMF,NA,NA
IMF,Upper-middle income,WBGroups,1-year projections,2018,3.843254435421528,Upper-middle income IMF 1-year projections,IMF,2.1960526601461527,1.6472017752753754
IMF,Upper-middle income,WBGroups,2-year projections,2019,3.8039213167449404,Upper-middle income IMF 2-year projections,IMF,3.210679351900758,0.5932419648441822
IMF,Upper-middle income,WBGroups,3-year projections,2020,3.846505249201293,Upper-middle income IMF 3-year projections,IMF,-1.5959587971159817,5.442464046317275
IMF,Upper-middle income,WBGroups,4-year projections,2021,3.7968666577111065,Upper-middle income IMF 4-year projections,IMF,NA,NA
IMF,Upper-middle income,WBGroups,5-year projections,2022,3.693470733537829,Upper-middle income IMF 5-year projections,IMF,NA,NA
IMF,High income,WBGroups,1-year projections,2019,1.716782796781402,High income IMF 1-year projections,IMF,1.2001546977453703,0.5166280990360317
IMF,High income,WBGroups,2-year projections,2020,1.3247164816043266,High income IMF 2-year projections,IMF,-3.1033493321284578,4.428065813732784
IMF,High income,WBGroups,3-year projections,2021,1.3117926685186632,High income IMF 3-year projections,IMF,NA,NA
IMF,High income,WBGroups,4-year projections,2022,1.1765477826196857,High income IMF 4-year projections,IMF,NA,NA
IMF,High income,WBGroups,5-year projections,2023,1.1268610922980926,High income IMF 5-year projections,IMF,NA,NA
IMF,Low income,WBGroups,1-year projections,2019,1.71093394548123,Low income IMF 1-year projections,IMF,1.679180812559422,0.031753132921807925
IMF,Low income,WBGroups,2-year projections,2020,2.076896429182984,Low income IMF 2-year projections,IMF,-1.5306751277281205,3.6075715569111044
IMF,Low income,WBGroups,3-year projections,2021,2.1378298270667173,Low income IMF 3-year projections,IMF,NA,NA
IMF,Low income,WBGroups,4-year projections,2022,2.2087707867958883,Low income IMF 4-year projections,IMF,NA,NA
IMF,Low income,WBGroups,5-year projections,2023,2.6685852505691443,Low income IMF 5-year projections,IMF,NA,NA
IMF,Lower-middle income,WBGroups,1-year projections,2019,3.7090189026224962,Lower-middle income IMF 1-year projections,IMF,2.1314517037442915,1.5775671988782047
IMF,Lower-middle income,WBGroups,2-year projections,2020,4.158593467967009,Lower-middle income IMF 2-year projections,IMF,-5.6396796164671414,9.79827308443415
IMF,Lower-middle income,WBGroups,3-year projections,2021,4.248702852654418,Lower-middle income IMF 3-year projections,IMF,NA,NA
IMF,Lower-middle income,WBGroups,4-year projections,2022,4.289730185996277,Lower-middle income IMF 4-year projections,IMF,NA,NA
IMF,Lower-middle income,WBGroups,5-year projections,2023,4.345223944859988,Lower-middle income IMF 5-year projections,IMF,NA,NA
IMF,Upper-middle income,WBGroups,1-year projections,2019,3.731913641343354,Upper-middle income IMF 1-year projections,IMF,3.210679351900758,0.5212342894425959
IMF,Upper-middle income,WBGroups,2-year projections,2020,3.949860409518813,Upper-middle income IMF 2-year projections,IMF,-1.5959587971159817,5.545819206634794
IMF,Upper-middle income,WBGroups,3-year projections,2021,3.8522530340820538,Upper-middle income IMF 3-year projections,IMF,NA,NA
IMF,Upper-middle income,WBGroups,4-year projections,2022,3.761129590318113,Upper-middle income IMF 4-year projections,IMF,NA,NA
IMF,Upper-middle income,WBGroups,5-year projections,2023,3.876007750543309,Upper-middle income IMF 5-year projections,IMF,NA,NA
IMF,High income,WBGroups,1-year projections,2020,1.2879669130134275,High income IMF 1-year projections,IMF,-3.1033493321284578,4.391316245141885
IMF,High income,WBGroups,2-year projections,2021,1.2574620917055412,High income IMF 2-year projections,IMF,NA,NA
IMF,High income,WBGroups,3-year projections,2022,1.1888155792041388,High income IMF 3-year projections,IMF,NA,NA
IMF,High income,WBGroups,4-year projections,2023,1.1895579850341065,High income IMF 4-year projections,IMF,NA,NA
IMF,High income,WBGroups,5-year projections,2024,1.2213661538922338,High income IMF 5-year projections,IMF,NA,NA
IMF,Low income,WBGroups,1-year projections,2020,1.9683592784006443,Low income IMF 1-year projections,IMF,-1.5306751277281205,3.499034406128765
IMF,Low income,WBGroups,2-year projections,2021,1.9603788181612458,Low income IMF 2-year projections,IMF,NA,NA
IMF,Low income,WBGroups,3-year projections,2022,2.4179609653649514,Low income IMF 3-year projections,IMF,NA,NA
IMF,Low income,WBGroups,4-year projections,2023,2.6547147600261667,Low income IMF 4-year projections,IMF,NA,NA
IMF,Low income,WBGroups,5-year projections,2024,3.0571403133016872,Low income IMF 5-year projections,IMF,NA,NA
IMF,Lower-middle income,WBGroups,1-year projections,2020,3.7698178066360555,Lower-middle income IMF 1-year projections,IMF,-5.6396796164671414,9.409497423103197
IMF,Lower-middle income,WBGroups,2-year projections,2021,4.071703839722041,Lower-middle income IMF 2-year projections,IMF,NA,NA
IMF,Lower-middle income,WBGroups,3-year projections,2022,4.19831026685813,Lower-middle income IMF 3-year projections,IMF,NA,NA
IMF,Lower-middle income,WBGroups,4-year projections,2023,4.2616962815829496,Lower-middle income IMF 4-year projections,IMF,NA,NA
IMF,Lower-middle income,WBGroups,5-year projections,2024,4.219632227364656,Lower-middle income IMF 5-year projections,IMF,NA,NA
IMF,Upper-middle income,WBGroups,1-year projections,2020,3.6633499403846415,Upper-middle income IMF 1-year projections,IMF,-1.5959587971159817,5.259308737500623
IMF,Upper-middle income,WBGroups,2-year projections,2021,3.8863696246194124,Upper-middle income IMF 2-year projections,IMF,NA,NA
IMF,Upper-middle income,WBGroups,3-year projections,2022,3.8523797781014224,Upper-middle income IMF 3-year projections,IMF,NA,NA
IMF,Upper-middle income,WBGroups,4-year projections,2023,3.9031430253530175,Upper-middle income IMF 4-year projections,IMF,NA,NA
IMF,Upper-middle income,WBGroups,5-year projections,2024,3.8576895731941008,Upper-middle income IMF 5-year projections,IMF,NA,NA
NA,High income,WBGroups,1-year projections,2004,1.7151956379887867,High income Kuznets,Kuznets,3.0395104559270525,-1.3243148179382658
NA,High income,WBGroups,1-year projections,2005,1.7056402717942731,High income Kuznets,Kuznets,2.487670360657024,-0.7820300888627507
NA,High income,WBGroups,1-year projections,2006,1.6959250905987489,High income Kuznets,Kuznets,2.716626068116046,-1.020700977517297
NA,High income,WBGroups,1-year projections,2007,1.684469784638365,High income Kuznets,Kuznets,2.2801266756186767,-0.5956568909803117
NA,High income,WBGroups,1-year projections,2008,1.6627346420938771,High income Kuznets,Kuznets,0.1596515027172174,1.5030831393766597
NA,High income,WBGroups,1-year projections,2009,1.5904390249682265,High income Kuznets,Kuznets,-3.435468573952871,5.025907598921098
NA,High income,WBGroups,1-year projections,2010,1.452794402676405,High income Kuznets,Kuznets,2.8396334298766757,-1.3868390272002706
NA,High income,WBGroups,1-year projections,2011,1.4466003106900605,High income Kuznets,Kuznets,2.0290460076479278,-0.5824456969578673
NA,High income,WBGroups,1-year projections,2012,1.4196294395477427,High income Kuznets,Kuznets,0.8526729779117392,0.5669564616360034
NA,High income,WBGroups,1-year projections,2013,1.3805829811867287,High income Kuznets,Kuznets,0.8301676582282536,0.5504153229584752
NA,High income,WBGroups,1-year projections,2014,1.3360812520567755,High income Kuznets,Kuznets,1.3730603162225297,-0.03697906416575414
NA,High income,WBGroups,1-year projections,2015,1.2914524215683176,High income Kuznets,Kuznets,1.5854653151381903,-0.2940128935698727
NA,High income,WBGroups,1-year projections,2016,1.2462161213251832,High income Kuznets,Kuznets,0.8373419284703587,0.4088741928548245
NA,High income,WBGroups,1-year projections,2017,1.1837853289542455,High income Kuznets,Kuznets,1.8490068871193088,-0.6652215581650633
NA,High income,WBGroups,1-year projections,2018,1.1438705723400666,High income Kuznets,Kuznets,1.7789275333970789,-0.6350569610570123
NA,High income,WBGroups,1-year projections,2019,1.1120074773164568,High income Kuznets,Kuznets,1.2001546977453703,-0.08814722042891354
NA,High income,WBGroups,1-year projections,2020,1.0866987740388634,High income Kuznets,Kuznets,-3.1033493321284578,4.190048106167321
NA,Low income,WBGroups,1-year projections,2004,3.520547855851898,Low income Kuznets,Kuznets,2.336618268300224,1.183929587551674
NA,Low income,WBGroups,1-year projections,2005,3.5469548132199105,Low income Kuznets,Kuznets,4.884904341969023,-1.337949528749112
NA,Low income,WBGroups,1-year projections,2006,3.600402695702974,Low income Kuznets,Kuznets,4.536190384768866,-0.9357876890658918
NA,Low income,WBGroups,1-year projections,2007,3.635995568381794,Low income Kuznets,Kuznets,6.190238329280037,-2.554242760898243
NA,Low income,WBGroups,1-year projections,2008,3.6840637301472507,Low income Kuznets,Kuznets,4.547187821213905,-0.8631240910666542
NA,Low income,WBGroups,1-year projections,2009,3.7180517724986624,Low income Kuznets,Kuznets,3.019297257237874,0.6987545152607884
NA,Low income,WBGroups,1-year projections,2010,3.739559401070358,Low income Kuznets,Kuznets,3.672194660599443,0.06736474047091523
NA,Low income,WBGroups,1-year projections,2011,3.7695125047830653,Low income Kuznets,Kuznets,2.665970191549544,1.1035423132335214
NA,Low income,WBGroups,1-year projections,2012,3.7907989304956287,Low income Kuznets,Kuznets,0.7606235537786193,3.0301753767170094
NA,Low income,WBGroups,1-year projections,2013,3.7870902994059015,Low income Kuznets,Kuznets,3.901250778391105,-0.11416047898520354
NA,Low income,WBGroups,1-year projections,2014,3.8229178967596837,Low income Kuznets,Kuznets,3.7526898021490007,0.07022809461068302
NA,Low income,WBGroups,1-year projections,2015,3.857835310329205,Low income Kuznets,Kuznets,1.8715118015045773,1.9863235088246278
NA,Low income,WBGroups,1-year projections,2016,3.8680930919239964,Low income Kuznets,Kuznets,1.4021534146751835,2.465939677248813
NA,Low income,WBGroups,1-year projections,2017,3.87199852333564,Low income Kuznets,Kuznets,1.970015337998443,1.9019831853371971
NA,Low income,WBGroups,1-year projections,2018,3.8815814129501023,Low income Kuznets,Kuznets,0.8679734097518821,3.01360800319822
NA,Low income,WBGroups,1-year projections,2019,3.8772365784554785,Low income Kuznets,Kuznets,1.679180812559422,2.1980557658960564
NA,Low income,WBGroups,1-year projections,2020,3.8807155207059294,Low income Kuznets,Kuznets,-1.5306751277281205,5.41139064843405
NA,Lower-middle income,WBGroups,1-year projections,2004,3.8751616173706926,Lower-middle income Kuznets,Kuznets,5.510016039978116,-1.6348544226074235
NA,Lower-middle income,WBGroups,1-year projections,2005,3.9610239179748374,Lower-middle income Kuznets,Kuznets,5.326749277006448,-1.365725359031611
NA,Lower-middle income,WBGroups,1-year projections,2006,4.0390731604381225,Lower-middle income Kuznets,Kuznets,5.892379593341479,-1.8533064329033566
NA,Lower-middle income,WBGroups,1-year projections,2007,4.130825735078858,Lower-middle income Kuznets,Kuznets,6.092930861875612,-1.9621051267967538
NA,Lower-middle income,WBGroups,1-year projections,2008,4.2210419127651555,Lower-middle income Kuznets,Kuznets,4.247147172752852,-0.026105259987696527
NA,Lower-middle income,WBGroups,1-year projections,2009,4.258175643230611,Lower-middle income Kuznets,Kuznets,4.500287570839401,-0.2421119276087902
NA,Lower-middle income,WBGroups,1-year projections,2010,4.2828649866759605,Lower-middle income Kuznets,Kuznets,5.59447917691982,-1.3116141902438594
NA,Lower-middle income,WBGroups,1-year projections,2011,4.35541186142776,Lower-middle income Kuznets,Kuznets,4.233967391517268,0.12144446991049218
NA,Lower-middle income,WBGroups,1-year projections,2012,4.374436935087989,Lower-middle income Kuznets,Kuznets,2.4876562045639483,1.8867807305240403
NA,Lower-middle income,WBGroups,1-year projections,2013,4.361824017712679,Lower-middle income Kuznets,Kuznets,3.4146592742746673,0.9471647434380115
NA,Lower-middle income,WBGroups,1-year projections,2014,4.3632606656268,Lower-middle income Kuznets,Kuznets,4.0741035848879115,0.2891570807388888
NA,Lower-middle income,WBGroups,1-year projections,2015,4.362029081528829,Lower-middle income Kuznets,Kuznets,3.8823500914407783,0.4796789900880505
NA,Lower-middle income,WBGroups,1-year projections,2016,4.34129606840421,Lower-middle income Kuznets,Kuznets,3.817988936387673,0.5233071320165372
NA,Lower-middle income,WBGroups,1-year projections,2017,4.301913220292253,Lower-middle income Kuznets,Kuznets,3.951853818239859,0.35005940205239394
NA,Lower-middle income,WBGroups,1-year projections,2018,4.273480281360786,Lower-middle income Kuznets,Kuznets,3.49396882256936,0.7795114587914265
NA,Lower-middle income,WBGroups,1-year projections,2019,4.242238839745194,Lower-middle income Kuznets,Kuznets,2.1314517037442915,2.1107871360009023
NA,Lower-middle income,WBGroups,1-year projections,2020,4.214103081731446,Lower-middle income Kuznets,Kuznets,-5.6396796164671414,9.853782698198588
NA,Upper-middle income,WBGroups,1-year projections,2004,3.9239887588993216,Upper-middle income Kuznets,Kuznets,7.083146610287772,-3.15915785138845
NA,Upper-middle income,WBGroups,1-year projections,2005,3.96876948658047,Upper-middle income Kuznets,Kuznets,6.936734254644694,-2.967964768064224
NA,Upper-middle income,WBGroups,1-year projections,2006,3.989638822114383,Upper-middle income Kuznets,Kuznets,7.718545368956553,-3.72890654684217
NA,Upper-middle income,WBGroups,1-year projections,2007,4.0196641602663785,Upper-middle income Kuznets,Kuznets,7.360878456933362,-3.3412142966669833
NA,Upper-middle income,WBGroups,1-year projections,2008,4.035767840475524,Upper-middle income Kuznets,Kuznets,4.2240725448433825,-0.18830470436785873
NA,Upper-middle income,WBGroups,1-year projections,2009,4.003777506256601,Upper-middle income Kuznets,Kuznets,1.405000642363241,2.5987768638933595
NA,Upper-middle income,WBGroups,1-year projections,2010,3.9478635912428395,Upper-middle income Kuznets,Kuznets,8.141443490621247,-4.193579899378408
NA,Upper-middle income,WBGroups,1-year projections,2011,3.9393470233825223,Upper-middle income Kuznets,Kuznets,4.898252279818438,-0.9589052564359157
NA,Upper-middle income,WBGroups,1-year projections,2012,3.899907179452766,Upper-middle income Kuznets,Kuznets,3.7531378310351915,0.14676934841757472
NA,Upper-middle income,WBGroups,1-year projections,2013,3.8352888734440427,Upper-middle income Kuznets,Kuznets,3.56751564659481,0.26777322684923277
NA,Upper-middle income,WBGroups,1-year projections,2014,3.778016171191556,Upper-middle income Kuznets,Kuznets,2.954630824807003,0.8233853463845531
NA,Upper-middle income,WBGroups,1-year projections,2015,3.733563461472178,Upper-middle income Kuznets,Kuznets,1.8660897363004914,1.8674737251716866
NA,Upper-middle income,WBGroups,1-year projections,2016,3.694417558473395,Upper-middle income Kuznets,Kuznets,-0.15540252154631062,3.8498200800197058
NA,Upper-middle income,WBGroups,1-year projections,2017,3.6578251161826447,Upper-middle income Kuznets,Kuznets,1.6494209000249338,2.008404216157711
NA,Upper-middle income,WBGroups,1-year projections,2018,3.6246311186237,Upper-middle income Kuznets,Kuznets,2.1960526601461527,1.4285784584775474
NA,Upper-middle income,WBGroups,1-year projections,2019,3.5854624160876813,Upper-middle income Kuznets,Kuznets,3.210679351900758,0.3747830641869232
NA,Upper-middle income,WBGroups,1-year projections,2020,3.527525601221404,Upper-middle income Kuznets,Kuznets,-1.5959587971159817,5.123484398337386
NA,High income,WBGroups,1-year projections,2004,1.9890574327633193,High income Kuznets_Asymptoting,Kuznets_Asymptoting,3.0395104559270525,-1.0504530231637332
NA,High income,WBGroups,1-year projections,2005,2.0319752745832087,High income Kuznets_Asymptoting,Kuznets_Asymptoting,2.487670360657024,-0.45569508607381515
NA,High income,WBGroups,1-year projections,2006,2.062953461034045,High income Kuznets_Asymptoting,Kuznets_Asymptoting,2.716626068116046,-0.6536726070820009
NA,High income,WBGroups,1-year projections,2007,2.097551125600683,High income Kuznets_Asymptoting,Kuznets_Asymptoting,2.2801266756186767,-0.18257555001799375
NA,High income,WBGroups,1-year projections,2008,2.1169789365060865,High income Kuznets_Asymptoting,Kuznets_Asymptoting,0.1596515027172174,1.957327433788869
NA,High income,WBGroups,1-year projections,2009,2.0953046096429784,High income Kuznets_Asymptoting,Kuznets_Asymptoting,-3.435468573952871,5.53077318359585
NA,High income,WBGroups,1-year projections,2010,2.057173684874103,High income Kuznets_Asymptoting,Kuznets_Asymptoting,2.8396334298766757,-0.7824597450025728
NA,High income,WBGroups,1-year projections,2011,2.0871352780917896,High income Kuznets_Asymptoting,Kuznets_Asymptoting,2.0290460076479278,0.05808927044386181
NA,High income,WBGroups,1-year projections,2012,2.0793781329154104,High income Kuznets_Asymptoting,Kuznets_Asymptoting,0.8526729779117392,1.2267051550036712
NA,High income,WBGroups,1-year projections,2013,2.060202833811964,High income Kuznets_Asymptoting,Kuznets_Asymptoting,0.8301676582282536,1.2300351755837102
NA,High income,WBGroups,1-year projections,2014,2.0323898574631905,High income Kuznets_Asymptoting,Kuznets_Asymptoting,1.3730603162225297,0.6593295412406608
NA,High income,WBGroups,1-year projections,2015,2.004592841395736,High income Kuznets_Asymptoting,Kuznets_Asymptoting,1.5854653151381903,0.41912752625754557
NA,High income,WBGroups,1-year projections,2016,1.9755724752390957,High income Kuznets_Asymptoting,Kuznets_Asymptoting,0.8373419284703587,1.138230546768737
NA,High income,WBGroups,1-year projections,2017,1.9340779121094442,High income Kuznets_Asymptoting,Kuznets_Asymptoting,1.8490068871193088,0.08507102499013541
NA,High income,WBGroups,1-year projections,2018,1.9060251116961524,High income Kuznets_Asymptoting,Kuznets_Asymptoting,1.7789275333970789,0.12709757829907353
NA,High income,WBGroups,1-year projections,2019,1.8856396918387475,High income Kuznets_Asymptoting,Kuznets_Asymptoting,1.2001546977453703,0.6854849940933772
NA,High income,WBGroups,1-year projections,2020,1.863478983079725,High income Kuznets_Asymptoting,Kuznets_Asymptoting,-3.1033493321284578,4.966828315208183
NA,Low income,WBGroups,1-year projections,2004,3.344287548092928,Low income Kuznets_Asymptoting,Kuznets_Asymptoting,2.336618268300224,1.007669279792704
NA,Low income,WBGroups,1-year projections,2005,3.3991554640198194,Low income Kuznets_Asymptoting,Kuznets_Asymptoting,4.884904341969023,-1.4857488779492032
NA,Low income,WBGroups,1-year projections,2006,3.471456425611721,Low income Kuznets_Asymptoting,Kuznets_Asymptoting,4.536190384768866,-1.0647339591571452
NA,Low income,WBGroups,1-year projections,2007,3.512733834070678,Low income Kuznets_Asymptoting,Kuznets_Asymptoting,6.190238329280037,-2.6775044952093587
NA,Low income,WBGroups,1-year projections,2008,3.567111466999104,Low income Kuznets_Asymptoting,Kuznets_Asymptoting,4.547187821213905,-0.980076354214801
NA,Low income,WBGroups,1-year projections,2009,3.626407758551273,Low income Kuznets_Asymptoting,Kuznets_Asymptoting,3.019297257237874,0.6071105013133988
NA,Low income,WBGroups,1-year projections,2010,3.697703671344277,Low income Kuznets_Asymptoting,Kuznets_Asymptoting,3.672194660599443,0.025509010744833915
NA,Low income,WBGroups,1-year projections,2011,3.7295834019527465,Low income Kuznets_Asymptoting,Kuznets_Asymptoting,2.665970191549544,1.0636132104032026
NA,Low income,WBGroups,1-year projections,2012,3.761428143024528,Low income Kuznets_Asymptoting,Kuznets_Asymptoting,0.7606235537786193,3.000804589245909
NA,Low income,WBGroups,1-year projections,2013,3.764545869145808,Low income Kuznets_Asymptoting,Kuznets_Asymptoting,3.901250778391105,-0.1367049092452972
NA,Low income,WBGroups,1-year projections,2014,3.8341785460734497,Low income Kuznets_Asymptoting,Kuznets_Asymptoting,3.7526898021490007,0.08148874392444894
NA,Low income,WBGroups,1-year projections,2015,3.902898728627929,Low income Kuznets_Asymptoting,Kuznets_Asymptoting,1.8715118015045773,2.031386927123352
NA,Low income,WBGroups,1-year projections,2016,3.9318610866066583,Low income Kuznets_Asymptoting,Kuznets_Asymptoting,1.4021534146751835,2.529707671931475
NA,Low income,WBGroups,1-year projections,2017,3.9597752353623337,Low income Kuznets_Asymptoting,Kuznets_Asymptoting,1.970015337998443,1.9897598973638906
NA,Low income,WBGroups,1-year projections,2018,3.9882109106934847,Low income Kuznets_Asymptoting,Kuznets_Asymptoting,0.8679734097518821,3.1202375009416023
NA,Low income,WBGroups,1-year projections,2019,3.9889071237626803,Low income Kuznets_Asymptoting,Kuznets_Asymptoting,1.679180812559422,2.309726311203258
NA,Low income,WBGroups,1-year projections,2020,4.006410199201821,Low income Kuznets_Asymptoting,Kuznets_Asymptoting,-1.5306751277281205,5.537085326929942
NA,Lower-middle income,WBGroups,1-year projections,2004,4.058871193167102,Lower-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,5.510016039978116,-1.4511448468110144
NA,Lower-middle income,WBGroups,1-year projections,2005,4.122061008363653,Lower-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,5.326749277006448,-1.204688268642795
NA,Lower-middle income,WBGroups,1-year projections,2006,4.176670978406305,Lower-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,5.892379593341479,-1.7157086149351741
NA,Lower-middle income,WBGroups,1-year projections,2007,4.2452870661964015,Lower-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,6.092930861875612,-1.8476437956792102
NA,Lower-middle income,WBGroups,1-year projections,2008,4.307534219214593,Lower-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,4.247147172752852,0.060387046461740645
NA,Lower-middle income,WBGroups,1-year projections,2009,4.302955665251762,Lower-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,4.500287570839401,-0.1973319055876388
NA,Lower-middle income,WBGroups,1-year projections,2010,4.241038137258446,Lower-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,5.59447917691982,-1.3534410396613739
NA,Lower-middle income,WBGroups,1-year projections,2011,4.293968291757166,Lower-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,4.233967391517268,0.060000900239898236
NA,Lower-middle income,WBGroups,1-year projections,2012,4.296157882768825,Lower-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,2.4876562045639483,1.8085016782048768
NA,Lower-middle income,WBGroups,1-year projections,2013,4.2673898776004915,Lower-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,3.4146592742746673,0.8527306033258242
NA,Lower-middle income,WBGroups,1-year projections,2014,4.242245694514524,Lower-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,4.0741035848879115,0.16814210962661225
NA,Lower-middle income,WBGroups,1-year projections,2015,4.215472993498626,Lower-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,3.8823500914407783,0.33312290205784745
NA,Lower-middle income,WBGroups,1-year projections,2016,4.17576051398949,Lower-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,3.817988936387673,0.35777157760181755
NA,Lower-middle income,WBGroups,1-year projections,2017,4.109966454860947,Lower-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,3.951853818239859,0.15811263662108832
NA,Lower-middle income,WBGroups,1-year projections,2018,4.065949660806711,Lower-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,3.49396882256936,0.5719808382373515
NA,Lower-middle income,WBGroups,1-year projections,2019,4.024733384255641,Lower-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,2.1314517037442915,1.8932816805113495
NA,Lower-middle income,WBGroups,1-year projections,2020,3.9894911898301633,Lower-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,-5.6396796164671414,9.629170806297305
NA,Upper-middle income,WBGroups,1-year projections,2004,3.6984979140987972,Upper-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,7.083146610287772,-3.3846486961889743
NA,Upper-middle income,WBGroups,1-year projections,2005,3.7271947827810736,Upper-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,6.936734254644694,-3.2095394718636205
NA,Upper-middle income,WBGroups,1-year projections,2006,3.7344921653308827,Upper-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,7.718545368956553,-3.9840532036256704
NA,Upper-middle income,WBGroups,1-year projections,2007,3.745694189767157,Upper-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,7.360878456933362,-3.615184267166205
NA,Upper-middle income,WBGroups,1-year projections,2008,3.736420930527551,Upper-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,4.2240725448433825,-0.4876516143158316
NA,Upper-middle income,WBGroups,1-year projections,2009,3.6726443327527836,Upper-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,1.405000642363241,2.2676436903895425
NA,Upper-middle income,WBGroups,1-year projections,2010,3.571012067179158,Upper-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,8.141443490621247,-4.5704314234420895
NA,Upper-middle income,WBGroups,1-year projections,2011,3.5571100491171848,Upper-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,4.898252279818438,-1.3411422307012533
NA,Upper-middle income,WBGroups,1-year projections,2012,3.512823389170805,Upper-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,3.7531378310351915,-0.24031444186438655
NA,Upper-middle income,WBGroups,1-year projections,2013,3.446222607200067,Upper-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,3.56751564659481,-0.12129303939474312
NA,Upper-middle income,WBGroups,1-year projections,2014,3.377864042615597,Upper-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,2.954630824807003,0.423233217808594
NA,Upper-middle income,WBGroups,1-year projections,2015,3.325075142789835,Upper-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,1.8660897363004914,1.4589854064893437
NA,Upper-middle income,WBGroups,1-year projections,2016,3.2845698689676794,Upper-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,-0.15540252154631062,3.43997239051399
NA,Upper-middle income,WBGroups,1-year projections,2017,3.2434521401319305,Upper-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,1.6494209000249338,1.5940312401069967
NA,Upper-middle income,WBGroups,1-year projections,2018,3.210101025205514,Upper-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,2.1960526601461527,1.0140483650593612
NA,Upper-middle income,WBGroups,1-year projections,2019,3.176487450658838,Upper-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,3.210679351900758,-0.034191901241920064
NA,Upper-middle income,WBGroups,1-year projections,2020,3.1222621554945817,Upper-middle income Kuznets_Asymptoting,Kuznets_Asymptoting,-1.5959587971159817,4.718220952610563
NA,High income,WBGroups,2-year projections,2010,1.5457438914933341,High income Kuznets,Kuznets,2.8396334298766757,-1.2938895383833415
NA,High income,WBGroups,2-year projections,2011,1.409174641971278,High income Kuznets,Kuznets,2.0290460076479278,-0.6198713656766497
