"Last_Year","Year_IC","Year","Method","Income","pcGDP"
1984,2020,2049,"Kuznets_Asymptoting","Upper-middle income",26.6420422749314
1984,2020,2050,"Kuznets_Asymptoting","Upper-middle income",27.2160313692483
1984,2020,2051,"Kuznets_Asymptoting","Upper-middle income",27.7958921322122
1984,2020,2052,"Kuznets_Asymptoting","Upper-middle income",28.3815897080597
1984,2020,2053,"Kuznets_Asymptoting","Upper-middle income",28.9730893899769
1984,2020,2054,"Kuznets_Asymptoting","Upper-middle income",29.5703566316614
1984,2020,2055,"Kuznets_Asymptoting","Upper-middle income",30.1733570579249
1984,2020,2056,"Kuznets_Asymptoting","Upper-middle income",30.7820564744011
1984,2020,2057,"Kuznets_Asymptoting","Upper-middle income",31.3964208764123
1984,2020,2058,"Kuznets_Asymptoting","Upper-middle income",32.0164164570501
1984,2020,2059,"Kuznets_Asymptoting","Upper-middle income",32.6420096145199
1984,2020,2060,"Kuznets_Asymptoting","Upper-middle income",33.2731669587967
1984,2020,2061,"Kuznets_Asymptoting","Upper-middle income",33.909855317637
1984,2020,2062,"Kuznets_Asymptoting","Upper-middle income",34.5520417419879
1984,2020,2063,"Kuznets_Asymptoting","Upper-middle income",35.1996935108341
1984,2020,2064,"Kuznets_Asymptoting","Upper-middle income",35.8527781355183
1984,2020,2065,"Kuznets_Asymptoting","Upper-middle income",36.511263363571
1984,2020,2066,"Kuznets_Asymptoting","Upper-middle income",37.1751171820817
1984,2020,2067,"Kuznets_Asymptoting","Upper-middle income",37.8443078206417
1984,2020,2068,"Kuznets_Asymptoting","Upper-middle income",38.5188037538893
1984,2020,2069,"Kuznets_Asymptoting","Upper-middle income",39.1985737036814
1984,2020,2070,"Kuznets_Asymptoting","Upper-middle income",39.8835866409194
1984,2020,2071,"Kuznets_Asymptoting","Upper-middle income",40.5738117870522
1984,2020,2072,"Kuznets_Asymptoting","Upper-middle income",41.2692186152787
1984,2020,2073,"Kuznets_Asymptoting","Upper-middle income",41.96977685147
1984,2020,2074,"Kuznets_Asymptoting","Upper-middle income",42.675456474833
1984,2020,2075,"Kuznets_Asymptoting","Upper-middle income",43.3862277183319
1984,2020,2076,"Kuznets_Asymptoting","Upper-middle income",44.1020610688852
1984,2020,2077,"Kuznets_Asymptoting","Upper-middle income",44.8229272673553
1984,2020,2078,"Kuznets_Asymptoting","Upper-middle income",45.5487973083451
1984,2020,2079,"Kuznets_Asymptoting","Upper-middle income",46.2796424398167
1984,2020,2080,"Kuznets_Asymptoting","Upper-middle income",47.0154341625434
1984,2020,2081,"Kuznets_Asymptoting","Upper-middle income",47.7561442294112
1984,2020,2082,"Kuznets_Asymptoting","Upper-middle income",48.5017446445777
1984,2020,2083,"Kuznets_Asymptoting","Upper-middle income",49.2522076625014
1984,2020,2084,"Kuznets_Asymptoting","Upper-middle income",50.0075057868525
1984,2020,2085,"Kuznets_Asymptoting","Upper-middle income",50.767611769312
1984,2020,2086,"Kuznets_Asymptoting","Upper-middle income",51.532498608271
1984,2020,2087,"Kuznets_Asymptoting","Upper-middle income",52.3021395474373
1984,2020,2088,"Kuznets_Asymptoting","Upper-middle income",53.0765080743567
1984,2020,2089,"Kuznets_Asymptoting","Upper-middle income",53.8555779188581
1984,2020,2090,"Kuznets_Asymptoting","Upper-middle income",54.6393230514272
1984,2020,2091,"Kuznets_Asymptoting","Upper-middle income",55.4277176815177
1984,2020,2092,"Kuznets_Asymptoting","Upper-middle income",56.220736255803
1984,2020,2093,"Kuznets_Asymptoting","Upper-middle income",57.0183534563776
1984,2020,2094,"Kuznets_Asymptoting","Upper-middle income",57.8205441989103
1984,2020,2095,"Kuznets_Asymptoting","Upper-middle income",58.6272836307562
1984,2020,2096,"Kuznets_Asymptoting","Upper-middle income",59.4385471290316
1984,2020,2097,"Kuznets_Asymptoting","Upper-middle income",60.254310298655
1984,2020,2098,"Kuznets_Asymptoting","Upper-middle income",61.0745489703604
1984,2020,2099,"Kuznets_Asymptoting","Upper-middle income",61.8992391986848
1984,2020,2100,"Kuznets_Asymptoting","Upper-middle income",62.728357259934
1985,2020,2020,"Kuznets","High income",37.4361559504915
1985,2020,2021,"Kuznets","High income",37.3945108299999
1985,2020,2022,"Kuznets","High income",37.3547273862867
1985,2020,2023,"Kuznets","High income",37.3167173544927
1985,2020,2024,"Kuznets","High income",37.2803972965504
1985,2020,2025,"Kuznets","High income",37.245688259173
1985,2020,2026,"Kuznets","High income",37.2125154645169
1985,2020,2027,"Kuznets","High income",37.1808080296538
1985,2020,2028,"Kuznets","High income",37.1504987115025
1985,2020,2029,"Kuznets","High income",37.121523674307
1985,2020,2030,"Kuznets","High income",37.0938222771238
1985,2020,2031,"Kuznets","High income",37.0673368791127
1985,2020,2032,"Kuznets","High income",37.0420126606988
1985,2020,2033,"Kuznets","High income",37.0177974589236
1985,2020,2034,"Kuznets","High income",36.9946416155084
1985,2020,2035,"Kuznets","High income",36.9724978363352
1985,2020,2036,"Kuznets","High income",36.9513210612094
1985,2020,2037,"Kuznets","High income",36.9310683429032
1985,2020,2038,"Kuznets","High income",36.9116987345967
1985,2020,2039,"Kuznets","High income",36.8931731849371
1985,2020,2040,"Kuznets","High income",36.8754544400271
1985,2020,2041,"Kuznets","High income",36.8585069517278
1985,2020,2042,"Kuznets","High income",36.8422967917339
1985,2020,2043,"Kuznets","High income",36.8267915709356
1985,2020,2044,"Kuznets","High income",36.8119603636335
1985,2020,2045,"Kuznets","High income",36.797773636221
1985,2020,2046,"Kuznets","High income",36.7842031796303
1985,2020,2047,"Kuznets","High income",36.7712220406522
1985,2020,2048,"Kuznets","High income",36.7588044570705
1985,2020,2049,"Kuznets","High income",36.7469258035975
1985,2020,2050,"Kuznets","High income",36.7355625412514
1985,2020,2051,"Kuznets","High income",36.7246921689674
1985,2020,2052,"Kuznets","High income",36.7142931773544
1985,2020,2053,"Kuznets","High income",36.7043450045087
1985,2020,2054,"Kuznets","High income",36.6948279937986
1985,2020,2055,"Kuznets","High income",36.6857233535375
1985,2020,2056,"Kuznets","High income",36.6770131184635
1985,2020,2057,"Kuznets","High income",36.6686801129479
1985,2020,2058,"Kuznets","High income",36.6607079158576
1985,2020,2059,"Kuznets","High income",36.6530808269972
1985,2020,2060,"Kuznets","High income",36.645783835062
1985,2020,2061,"Kuznets","High income",36.6388025870335
1985,2020,2062,"Kuznets","High income",36.6321233589541
1985,2020,2063,"Kuznets","High income",36.625733028017
1985,2020,2064,"Kuznets","High income",36.6196190459139
1985,2020,2065,"Kuznets","High income",36.613769413382
1985,2020,2066,"Kuznets","High income",36.6081726558969
1985,2020,2067,"Kuznets","High income",36.6028178004586
1985,2020,2068,"Kuznets","High income",36.5976943534209
1985,2020,2069,"Kuznets","High income",36.5927922793174
1985,2020,2070,"Kuznets","High income",36.5881019806371
1985,2020,2071,"Kuznets","High income",36.5836142785082
1985,2020,2072,"Kuznets","High income",36.5793203942466
1985,2020,2073,"Kuznets","High income",36.5752119317315
1985,2020,2074,"Kuznets","High income",36.5712808605688
1985,2020,2075,"Kuznets","High income",36.5675195000075
1985,2020,2076,"Kuznets","High income",36.5639205035738
1985,2020,2077,"Kuznets","High income",36.5604768443913
1985,2020,2078,"Kuznets","High income",36.5571818011546
1985,2020,2079,"Kuznets","High income",36.5540289447285
1985,2020,2080,"Kuznets","High income",36.551012125342
1985,2020,2081,"Kuznets","High income",36.5481254603525
1985,2020,2082,"Kuznets","High income",36.5453633225524
1985,2020,2083,"Kuznets","High income",36.5427203289947
1985,2020,2084,"Kuznets","High income",36.5401913303138
1985,2020,2085,"Kuznets","High income",36.5377714005186
1985,2020,2086,"Kuznets","High income",36.5354558272375
1985,2020,2087,"Kuznets","High income",36.5332401023942
1985,2020,2088,"Kuznets","High income",36.5311199132955
1985,2020,2089,"Kuznets","High income",36.5290911341115
1985,2020,2090,"Kuznets","High income",36.5271498177321
1985,2020,2091,"Kuznets","High income",36.5252921879814
1985,2020,2092,"Kuznets","High income",36.5235146321755
1985,2020,2093,"Kuznets","High income",36.5218136940068
1985,2020,2094,"Kuznets","High income",36.520186066741
1985,2020,2095,"Kuznets","High income",36.5186285867132
1985,2020,2096,"Kuznets","High income",36.5171382271087
1985,2020,2097,"Kuznets","High income",36.5157120920173
1985,2020,2098,"Kuznets","High income",36.5143474107467
1985,2020,2099,"Kuznets","High income",36.5130415323865
1985,2020,2100,"Kuznets","High income",36.5117919206088
1985,2020,2020,"Kuznets","Low income",1.40614471932278
1985,2020,2021,"Kuznets","Low income",1.45610936744021
1985,2020,2022,"Kuznets","Low income",1.50855281224624
1985,2020,2023,"Kuznets","Low income",1.56362342808286
1985,2020,2024,"Kuznets","Low income",1.62147236348998
1985,2020,2025,"Kuznets","Low income",1.68225862813249
1985,2020,2026,"Kuznets","Low income",1.7461493169659
1985,2020,2027,"Kuznets","Low income",1.81331980946096
1985,2020,2028,"Kuznets","Low income",1.88395393818719
1985,2020,2029,"Kuznets","Low income",1.95824412049911
1985,2020,2030,"Kuznets","Low income",2.03639144651797
1985,2020,2031,"Kuznets","Low income",2.11860571606882
1985,2020,2032,"Kuznets","Low income",2.20510541673295
1985,2020,2033,"Kuznets","Low income",2.29611763472706
1985,2020,2034,"Kuznets","Low income",2.39187788994289
1985,2020,2035,"Kuznets","Low income",2.49262988619629
1985,2020,2036,"Kuznets","Low income",2.59862516756778
1985,2020,2037,"Kuznets","Low income",2.71012267169204
1985,2020,2038,"Kuznets","Low income",2.82738817099894
1985,2020,2039,"Kuznets","Low income",2.95069359325006
1985,2020,2040,"Kuznets","Low income",3.08031621327834
1985,2020,2041,"Kuznets","Low income",3.21653770864883
1985,2020,2042,"Kuznets","Low income",3.35964307303734
1985,2020,2043,"Kuznets","Low income",3.50991938248784
1985,2020,2044,"Kuznets","Low income",3.66765441137059
1985,2020,2045,"Kuznets","Low income",3.83313509682556
1985,2020,2046,"Kuznets","Low income",4.00664585273528
1985,2020,2047,"Kuznets","Low income",4.18846673681452
1985,2020,2048,"Kuznets","Low income",4.37887147720457
1985,2020,2049,"Kuznets","Low income",4.57812536798305
1985,2020,2050,"Kuznets","Low income",4.78648304619372
1985,2020,2051,"Kuznets","Low income",5.00418616630681
1985,2020,2052,"Kuznets","Low income",5.23146099136285
1985,2020,2053,"Kuznets","Low income",5.46851592335074
1985,2020,2054,"Kuznets","Low income",5.71553899853046
1985,2020,2055,"Kuznets","Low income",5.97269537633445
1985,2020,2056,"Kuznets","Low income",6.24012485306816
1985,2020,2057,"Kuznets","Low income",6.51793943377806
1985,2020,2058,"Kuznets","Low income",6.80622099726818
1985,2020,2059,"Kuznets","Low income",7.1050190902357
1985,2020,2060,"Kuznets","Low income",7.41434888678605
1985,2020,2061,"Kuznets","Low income",7.73418934912054
1985,2020,2062,"Kuznets","Low income",8.06448162392393
1985,2020,2063,"Kuznets","Low income",8.40512770690146
1985,2020,2064,"Kuznets","Low income",8.75598940503266
1985,2020,2065,"Kuznets","Low income",9.11688762245858
1985,2020,2066,"Kuznets","Low income",9.48760199156155
1985,2020,2067,"Kuznets","Low income",9.86787086581878
1985,2020,2068,"Kuznets","Low income",10.2573916855222
1985,2020,2069,"Kuznets","Low income",10.6558217215862
1985,2020,2070,"Kuznets","Low income",11.0627791965546
1985,2020,2071,"Kuznets","Low income",11.4778447757241
1985,2020,2072,"Kuznets","Low income",11.900563415178
1985,2020,2073,"Kuznets","Low income",12.3304465476323
1985,2020,2074,"Kuznets","Low income",12.7669745814794
1985,2020,2075,"Kuznets","Low income",13.2095996834188
1985,2020,2076,"Kuznets","Low income",13.6577488106952
1985,2020,2077,"Kuznets","Low income",14.1108269553372
1985,2020,2078,"Kuznets","Low income",14.568220559967
1985,2020,2079,"Kuznets","Low income",15.0293010627823
1985,2020,2080,"Kuznets","Low income",15.4934285282288
1985,2020,2081,"Kuznets","Low income",15.9599553196643
1985,2020,2082,"Kuznets","Low income",16.428229770952
1985,2020,2083,"Kuznets","Low income",16.8975998153424
1985,2020,2084,"Kuznets","Low income",17.3674165321526
1985,2020,2085,"Kuznets","Low income",17.8370375745356
1985,2020,2086,"Kuznets","Low income",18.3058304449495
1985,2020,2087,"Kuznets","Low income",18.7731755886841
1985,2020,2088,"Kuznets","Low income",19.2384692798681
1985,2020,2089,"Kuznets","Low income",19.7011262786529
1985,2020,2090,"Kuznets","Low income",20.1605822426378
1985,2020,2091,"Kuznets","Low income",20.616295879973
1985,2020,2092,"Kuznets","Low income",21.0677508358498
1985,2020,2093,"Kuznets","Low income",21.5144573081851
1985,2020,2094,"Kuznets","Low income",21.9559533921624
1985,2020,2095,"Kuznets","Low income",22.3918061568392
1985,2020,2096,"Kuznets","Low income",22.8216124602364
1985,2020,2097,"Kuznets","Low income",23.2449995121537
1985,2020,2098,"Kuznets","Low income",23.661625196386
1985,2020,2099,"Kuznets","Low income",24.0711781660468
1985,2020,2100,"Kuznets","Low income",24.4733777273345
1985,2020,2020,"Kuznets","Lower-middle income",5.92952811704086
1985,2020,2021,"Kuznets","Lower-middle income",6.19520817933015
1985,2020,2022,"Kuznets","Lower-middle income",6.47125385362529
1985,2020,2023,"Kuznets","Lower-middle income",6.75775361203581
1985,2020,2024,"Kuznets","Lower-middle income",7.05476240061061
1985,2020,2025,"Kuznets","Lower-middle income",7.36230127139883
1985,2020,2026,"Kuznets","Lower-middle income",7.68035536630476
1985,2020,2027,"Kuznets","Lower-middle income",8.00887227215886
1985,2020,2028,"Kuznets","Lower-middle income",8.34776063858416
1985,2020,2029,"Kuznets","Lower-middle income",8.69688908875145
1985,2020,2030,"Kuznets","Lower-middle income",9.05608544959316
1985,2020,2031,"Kuznets","Lower-middle income",9.42513632380339
1985,2020,2032,"Kuznets","Lower-middle income",9.80378702107317
1985,2020,2033,"Kuznets","Lower-middle income",10.1917418606006
1985,2020,2034,"Kuznets","Lower-middle income",10.5886648511021
1985,2020,2035,"Kuznets","Lower-middle income",10.9941807484728
1985,2020,2036,"Kuznets","Lower-middle income",11.4078764850563
1985,2020,2037,"Kuznets","Lower-middle income",11.8293029583401
1985,2020,2038,"Kuznets","Lower-middle income",12.2579771609536
1985,2020,2039,"Kuznets","Lower-middle income",12.6933846282598
1985,2020,2040,"Kuznets","Lower-middle income",13.1349821747398
1985,2020,2041,"Kuznets","Lower-middle income",13.5822008858897
1985,2020,2042,"Kuznets","Lower-middle income",14.0344493285957
1985,2020,2043,"Kuznets","Lower-middle income",14.4911169399852
1985,2020,2044,"Kuznets","Lower-middle income",14.9515775526474
1985,2020,2045,"Kuznets","Lower-middle income",15.4151930128748
1985,2020,2046,"Kuznets","Lower-middle income",15.881316848223
1985,2020,2047,"Kuznets","Lower-middle income",16.3492979411768
1985,2020,2048,"Kuznets","Lower-middle income",16.8184841670057
1985,2020,2049,"Kuznets","Lower-middle income",17.2882259559248
1985,2020,2050,"Kuznets","Lower-middle income",17.7578797423562
1985,2020,2051,"Kuznets","Lower-middle income",18.2268112673219
1985,2020,2052,"Kuznets","Lower-middle income",18.6943987036791
1985,2020,2053,"Kuznets","Lower-middle income",19.1600355779271
1985,2020,2054,"Kuznets","Lower-middle income",19.6231334665583
1985,2020,2055,"Kuznets","Lower-middle income",20.083124449286
1985,2020,2056,"Kuznets","Lower-middle income",20.5394633058531
1985,2020,2057,"Kuznets","Lower-middle income",20.991629447425
1985,2020,2058,"Kuznets","Lower-middle income",21.4391285776973
1985,2020,2059,"Kuznets","Lower-middle income",21.8814940827492
1985,2020,2060,"Kuznets","Lower-middle income",22.3182881522737
1985,2020,2061,"Kuznets","Lower-middle income",22.749102638083
1985,2020,2062,"Kuznets","Lower-middle income",23.1735596586766
1985,2020,2063,"Kuznets","Lower-middle income",23.5913119611615
1985,2020,2064,"Kuznets","Lower-middle income",24.0020430539082
1985,2020,2065,"Kuznets","Lower-middle income",24.4054671250254
1985,2020,2066,"Kuznets","Lower-middle income",24.8013287630416
1985,2020,2067,"Kuznets","Lower-middle income",25.1894024971139
1985,2020,2068,"Kuznets","Lower-middle income",25.5694921746703
1985,2020,2069,"Kuznets","Lower-middle income",25.9414301946545
1985,2020,2070,"Kuznets","Lower-middle income",26.3050766145175
1985,2020,2071,"Kuznets","Lower-middle income",26.6603181488209
1985,2020,2072,"Kuznets","Lower-middle income",27.0070670768174
1985,2020,2073,"Kuznets","Lower-middle income",27.345260075688
1985,2020,2074,"Kuznets","Lower-middle income",27.6748569952831
1985,2020,2075,"Kuznets","Lower-middle income",27.9958395892558
1985,2020,2076,"Kuznets","Lower-middle income",28.3082102164359
1985,2020,2077,"Kuznets","Lower-middle income",28.6119905251883
1985,2020,2078,"Kuznets","Lower-middle income",28.9072201323612
1985,2020,2079,"Kuznets","Lower-middle income",29.1939553072754
1985,2020,2080,"Kuznets","Lower-middle income",29.4722676700625
1985,2020,2081,"Kuznets","Lower-middle income",29.7422429125332
1985,2020,2082,"Kuznets","Lower-middle income",30.0039795486716
1985,2020,2083,"Kuznets","Lower-middle income",30.2575877008106
1985,2020,2084,"Kuznets","Lower-middle income",30.5031879265581
1985,2020,2085,"Kuznets","Lower-middle income",30.7409100906239
1985,2020,2086,"Kuznets","Lower-middle income",30.9708922848395
1985,2020,2087,"Kuznets","Lower-middle income",31.1932797988782
1985,2020,2088,"Kuznets","Lower-middle income",31.4082241434673
1985,2020,2089,"Kuznets","Lower-middle income",31.6158821272378
1985,2020,2090,"Kuznets","Lower-middle income",31.8164149877808
1985,2020,2091,"Kuznets","Lower-middle income",32.0099875769705
1985,2020,2092,"Kuznets","Lower-middle income",32.1967676001664
1985,2020,2093,"Kuznets","Lower-middle income",32.3769249085237
1985,2020,2094,"Kuznets","Lower-middle income",32.5506308433096
1985,2020,2095,"Kuznets","Lower-middle income",32.7180576308508
1985,2020,2096,"Kuznets","Lower-middle income",32.8793778265063
1985,2020,2097,"Kuznets","Lower-middle income",33.0347638058792
1985,2020,2098,"Kuznets","Lower-middle income",33.1843873013387
1985,2020,2099,"Kuznets","Lower-middle income",33.3284189818133
1985,2020,2100,"Kuznets","Lower-middle income",33.4670280737477
1985,2020,2020,"Kuznets","Upper-middle income",12.7079561049658
1985,2020,2021,"Kuznets","Upper-middle income",13.1447603043539
1985,2020,2022,"Kuznets","Upper-middle income",13.5870719829728
1985,2020,2023,"Kuznets","Upper-middle income",14.0343511170788
1985,2020,2024,"Kuznets","Upper-middle income",14.4860009982813
1985,2020,2025,"Kuznets","Upper-middle income",14.9414095542213
1985,2020,2026,"Kuznets","Upper-middle income",15.3999528455043
1985,2020,2027,"Kuznets","Upper-middle income",15.8609986131456
1985,2020,2028,"Kuznets","Upper-middle income",16.3239098350791
1985,2020,2029,"Kuznets","Upper-middle income",16.7880482514534
1985,2020,2030,"Kuznets","Upper-middle income",17.2527778203117
1985,2020,2031,"Kuznets","Upper-middle income",17.7174680677497
1985,2020,2032,"Kuznets","Upper-middle income",18.1814972996819
1985,2020,2033,"Kuznets","Upper-middle income",18.6442556458106
1985,2020,2034,"Kuznets","Upper-middle income",19.1051479101943
1985,2020,2035,"Kuznets","Upper-middle income",19.5635962068348
1985,2020,2036,"Kuznets","Upper-middle income",20.0190423628509
1985,2020,2037,"Kuznets","Upper-middle income",20.4709500759806
1985,2020,2038,"Kuznets","Upper-middle income",20.9188068172606
1985,2020,2039,"Kuznets","Upper-middle income",21.3621254737011
1985,2020,2040,"Kuznets","Upper-middle income",21.8004457295193
1985,2020,2041,"Kuznets","Upper-middle income",22.2333351879792
1985,2020,2042,"Kuznets","Upper-middle income",22.6603902390474
1985,2020,2043,"Kuznets","Upper-middle income",23.0812366808891
1985,2020,2044,"Kuznets","Upper-middle income",23.4955301056724
1985,2020,2045,"Kuznets","Upper-middle income",23.9029560622157
1985,2020,2046,"Kuznets","Upper-middle income",24.3032300096902
1985,2020,2047,"Kuznets","Upper-middle income",24.6960970779059
1985,2020,2048,"Kuznets","Upper-middle income",25.0813316506544
1985,2020,2049,"Kuznets","Upper-middle income",25.4587367892061
1985,2020,2050,"Kuznets","Upper-middle income",25.8281435133599
1985,2020,2051,"Kuznets","Upper-middle income",26.1894099574729
1985,2020,2052,"Kuznets","Upper-middle income",26.5424204186782
1985,2020,2053,"Kuznets","Upper-middle income",26.8870843140565
1985,2020,2054,"Kuznets","Upper-middle income",27.2233350629143
1985,2020,2055,"Kuznets","Upper-middle income",27.5511289095455
1985,2020,2056,"Kuznets","Upper-middle income",27.8704437009685
1985,2020,2057,"Kuznets","Upper-middle income",28.1812776331488
1985,2020,2058,"Kuznets","Upper-middle income",28.4836479781775
1985,2020,2059,"Kuznets","Upper-middle income",28.7775898037899
1985,2020,2060,"Kuznets","Upper-middle income",29.0631546955145
1985,2020,2061,"Kuznets","Upper-middle income",29.3404094906422
1985,2020,2062,"Kuznets","Upper-middle income",29.609435032127
1985,2020,2063,"Kuznets","Upper-middle income",29.870324949481
1985,2020,2064,"Kuznets","Upper-middle income",30.1231844727223
1985,2020,2065,"Kuznets","Upper-middle income",30.3681292844792
1985,2020,2066,"Kuznets","Upper-middle income",30.6052844144561
1985,2020,2067,"Kuznets","Upper-middle income",30.8347831796355
1985,2020,2068,"Kuznets","Upper-middle income",31.0567661728185
1985,2020,2069,"Kuznets","Upper-middle income",31.2713803014063
1985,2020,2070,"Kuznets","Upper-middle income",31.4787778776884
1985,2020,2071,"Kuznets","Upper-middle income",31.6791157613344
1985,2020,2072,"Kuznets","Upper-middle income",31.8725545542818
1985,2020,2073,"Kuznets","Upper-middle income",32.0592578477669
1985,2020,2074,"Kuznets","Upper-middle income",32.2393915208624
1985,2020,2075,"Kuznets","Upper-middle income",32.4131230895542
1985,2020,2076,"Kuznets","Upper-middle income",32.5806211051112
1985,2020,2077,"Kuznets","Upper-middle income",32.7420546002726
1985,2020,2078,"Kuznets","Upper-middle income",32.8975925815851
1985,2020,2079,"Kuznets","Upper-middle income",33.047403566079
1985,2020,2080,"Kuznets","Upper-middle income",33.191655160356
1985,2020,2081,"Kuznets","Upper-middle income",33.3305136800825
1985,2020,2082,"Kuznets","Upper-middle income",33.4641438078278
1985,2020,2083,"Kuznets","Upper-middle income",33.5927082871614
1985,2020,2084,"Kuznets","Upper-middle income",33.7163676509134
1985,2020,2085,"Kuznets","Upper-middle income",33.8352799815191
1985,2020,2086,"Kuznets","Upper-middle income",33.9496007013921
1985,2020,2087,"Kuznets","Upper-middle income",34.0594823913155
1985,2020,2088,"Kuznets","Upper-middle income",34.1650746348908
1985,2020,2089,"Kuznets","Upper-middle income",34.2665238871466
1985,2020,2090,"Kuznets","Upper-middle income",34.3639733654768
1985,2020,2091,"Kuznets","Upper-middle income",34.4575629611531
1985,2020,2092,"Kuznets","Upper-middle income",34.547429169732
1985,2020,2093,"Kuznets","Upper-middle income",34.6337050387598
1985,2020,2094,"Kuznets","Upper-middle income",34.7165201312589
1985,2020,2095,"Kuznets","Upper-middle income",34.7960005035618
1985,2020,2096,"Kuznets","Upper-middle income",34.8722686961422
1985,2020,2097,"Kuznets","Upper-middle income",34.9454437361737
1985,2020,2098,"Kuznets","Upper-middle income",35.0156411506253
1985,2020,2099,"Kuznets","Upper-middle income",35.0829729887841
1985,2020,2100,"Kuznets","Upper-middle income",35.1475478531663
1985,2020,2020,"Kuznets_Asymptoting","High income",37.4361559504915
1985,2020,2021,"Kuznets_Asymptoting","High income",38.0892379453128
1985,2020,2022,"Kuznets_Asymptoting","High income",38.747684300893
1985,2020,2023,"Kuznets_Asymptoting","High income",39.4112208183778
1985,2020,2024,"Kuznets_Asymptoting","High income",40.0796847713307
1985,2020,2025,"Kuznets_Asymptoting","High income",40.7530473711488
1985,2020,2026,"Kuznets_Asymptoting","High income",41.4312800716483
1985,2020,2027,"Kuznets_Asymptoting","High income",42.1143545693402
1985,2020,2028,"Kuznets_Asymptoting","High income",42.8022428034987
1985,2020,2029,"Kuznets_Asymptoting","High income",43.4949169560426
1985,2020,2030,"Kuznets_Asymptoting","High income",44.1923494512385
1985,2020,2031,"Kuznets_Asymptoting","High income",44.8945129552427
1985,2020,2032,"Kuznets_Asymptoting","High income",45.601380375492
1985,2020,2033,"Kuznets_Asymptoting","High income",46.3129248599556
1985,2020,2034,"Kuznets_Asymptoting","High income",47.0291197962585
1985,2020,2035,"Kuznets_Asymptoting","High income",47.7499388106871
1985,2020,2036,"Kuznets_Asymptoting","High income",48.4753557670853
1985,2020,2037,"Kuznets_Asymptoting","High income",49.2053447656514
1985,2020,2038,"Kuznets_Asymptoting","High income",49.9398801416429
1985,2020,2039,"Kuznets_Asymptoting","High income",50.6789364639975
1985,2020,2040,"Kuznets_Asymptoting","High income",51.4224885338774
1985,2020,2041,"Kuznets_Asymptoting","High income",52.1705113831436
1985,2020,2042,"Kuznets_Asymptoting","High income",52.922980272767
1985,2020,2043,"Kuznets_Asymptoting","High income",53.6798706911817
1985,2020,2044,"Kuznets_Asymptoting","High income",54.4411583525863
1985,2020,2045,"Kuznets_Asymptoting","High income",55.206819195198
1985,2020,2046,"Kuznets_Asymptoting","High income",55.9768293794655
1985,2020,2047,"Kuznets_Asymptoting","High income",56.751165286244
1985,2020,2048,"Kuznets_Asymptoting","High income",57.5298035149367
1985,2020,2049,"Kuznets_Asymptoting","High income",58.3127208816076
1985,2020,2050,"Kuznets_Asymptoting","High income",59.0998944170686
1985,2020,2051,"Kuznets_Asymptoting","High income",59.8913013649439
1985,2020,2052,"Kuznets_Asymptoting","High income",60.6869191797168
1985,2020,2053,"Kuznets_Asymptoting","High income",61.486725524759
1985,2020,2054,"Kuznets_Asymptoting","High income",62.290698270348
1985,2020,2055,"Kuznets_Asymptoting","High income",63.0988154916736
1985,2020,2056,"Kuznets_Asymptoting","High income",63.9110554668359
1985,2020,2057,"Kuznets_Asymptoting","High income",64.7273966748382
1985,2020,2058,"Kuznets_Asymptoting","High income",65.5478177935756
1985,2020,2059,"Kuznets_Asymptoting","High income",66.3722976978219
1985,2020,2060,"Kuznets_Asymptoting","High income",67.2008154572165
1985,2020,2061,"Kuznets_Asymptoting","High income",68.0333503342531
1985,2020,2062,"Kuznets_Asymptoting","High income",68.8698817822715
1985,2020,2063,"Kuznets_Asymptoting","High income",69.7103894434539
1985,2020,2064,"Kuznets_Asymptoting","High income",70.5548531468273
1985,2020,2065,"Kuznets_Asymptoting","High income",71.4032529062731
1985,2020,2066,"Kuznets_Asymptoting","High income",72.2555689185451
1985,2020,2067,"Kuznets_Asymptoting","High income",73.1117815612965
1985,2020,2068,"Kuznets_Asymptoting","High income",73.971871391118
1985,2020,2069,"Kuznets_Asymptoting","High income",74.8358191415856
1985,2020,2070,"Kuznets_Asymptoting","High income",75.7036057213223
1985,2020,2071,"Kuznets_Asymptoting","High income",76.575212212071
1985,2020,2072,"Kuznets_Asymptoting","High income",77.4506198667815
1985,2020,2073,"Kuznets_Asymptoting","High income",78.3298101077115
1985,2020,2074,"Kuznets_Asymptoting","High income",79.2127645245417
1985,2020,2075,"Kuznets_Asymptoting","High income",80.0994648725069
1985,2020,2076,"Kuznets_Asymptoting","High income",80.9898930705412
1985,2020,2077,"Kuznets_Asymptoting","High income",81.8840311994408
1985,2020,2078,"Kuznets_Asymptoting","High income",82.7818615000416
1985,2020,2079,"Kuznets_Asymptoting","High income",83.6833663714144
1985,2020,2080,"Kuznets_Asymptoting","High income",84.5885283690764
1985,2020,2081,"Kuznets_Asymptoting","High income",85.4973302032204
1985,2020,2082,"Kuznets_Asymptoting","High income",86.4097547369605
1985,2020,2083,"Kuznets_Asymptoting","High income",87.3257849845965
1985,2020,2084,"Kuznets_Asymptoting","High income",88.2454041098951
1985,2020,2085,"Kuznets_Asymptoting","High income",89.1685954243892
1985,2020,2086,"Kuznets_Asymptoting","High income",90.095342385695
1985,2020,2087,"Kuznets_Asymptoting","High income",91.0256285958476
1985,2020,2088,"Kuznets_Asymptoting","High income",91.9594377996544
