Entity,Code,Scenario,EntityScenario,Year,pcgdpthousand2005usd,pcgdpgrowth,fertility,EmploymentServices,EmploymentIndustry
High income,WBGroups,SSP5,High income SSP5,2027,45.76688420684743,2.2124377889762847,1.742,66.80362195621363,27.86590740182109
High income,WBGroups,SSP5,High income SSP5,2028,46.80256645652548,2.2377262895108885,1.749,66.78416198897516,27.925188297734714
High income,WBGroups,SSP5,High income SSP5,2029,47.87248613594496,2.2602896977747644,1.753,66.76484533508916,27.98778965639142
High income,WBGroups,SSP5,High income SSP5,2030,48.9680838876705,2.2627799446941044,1.758,66.73965184399002,28.05890070951621
High income,WBGroups,SSP5,High income SSP5,2031,50.08935971170211,2.2639867871486086,1.761,66.70069252632001,28.147058431074285
High income,WBGroups,SSP5,High income SSP5,2032,51.24487296547514,2.2806968785336945,1.765,66.67577219305493,28.225688244543345
High income,WBGroups,SSP5,High income SSP5,2033,52.41750493411889,2.262502585222226,1.77,66.65092409976353,28.307019965344182
High income,WBGroups,SSP5,High income SSP5,2034,53.59869626019798,2.228414510877652,1.775,66.60900084838484,28.406945798004724
High income,WBGroups,SSP5,High income SSP5,2035,54.779887586277084,2.1798367461412393,1.78,66.58943750321097,28.488446285128088
High income,WBGroups,SSP5,High income SSP5,2036,55.96107891235618,2.1333317936393037,1.785,66.59120545968452,28.555116468415516
High income,WBGroups,SSP5,High income SSP5,2037,57.13371088099993,2.073789598429432,1.789,66.60103469464616,28.618623182181587
High income,WBGroups,SSP5,High income SSP5,2038,58.31490220707902,2.0463347505217833,1.793,66.6417096954535,28.658243963738727
High income,WBGroups,SSP5,High income SSP5,2039,59.49609353315813,2.0052982326817848,1.797,66.69586291374155,28.687617717951074
High income,WBGroups,SSP5,High income SSP5,2040,60.685844216672585,1.9799806425687017,1.801,66.77187099319461,28.696123878094486
High income,WBGroups,SSP5,High income SSP5,2041,61.875594900187046,1.9415373474124031,1.805,66.86323637753856,28.695075748252947
High income,WBGroups,SSP5,High income SSP5,2042,63.073904941136846,1.9181297766701633,1.809,66.97130503144655,28.676952306079666
High income,WBGroups,SSP5,High income SSP5,2043,64.27221498208667,1.8820289332885487,1.813,67.08118392405312,28.659226278040396
High income,WBGroups,SSP5,High income SSP5,2044,65.46196566560111,1.8341874631352617,1.818,67.21307196366578,28.62037012868367
High income,WBGroups,SSP5,High income SSP5,2045,66.64315699168021,1.7883073439164399,1.822,67.33688794822744,28.588058122023686
High income,WBGroups,SSP5,High income SSP5,2046,67.82434831775932,1.7568879648040436,1.827,67.48028642968677,28.533940812980646
High income,WBGroups,SSP5,High income SSP5,2047,68.99698028640306,1.71414894651587,1.83,67.63114179666208,28.472240247099435
High income,WBGroups,SSP5,High income SSP5,2048,70.17817161248216,1.6974577312577566,1.831,67.81088082901555,28.384067357512954
High income,WBGroups,SSP5,High income SSP5,2049,71.35936293856126,1.6691243814435097,1.832,68.00620736477967,28.28230577737545
High income,WBGroups,SSP5,High income SSP5,2050,72.54911362207572,1.6535200977576991,1.832,68.2180200796926,28.163697426371503
High income,WBGroups,SSP5,High income SSP5,2051,73.74742366302551,1.6382299448034487,1.832,68.44922543449468,28.02841094027451
High income,WBGroups,SSP5,High income SSP5,2052,74.96285241884604,1.634662852511859,1.832,68.70586267512195,27.866885607633563
High income,WBGroups,SSP5,High income SSP5,2053,76.19539988953728,1.6308402214455953,1.833,68.96750967423003,27.703688485780365
High income,WBGroups,SSP5,High income SSP5,2054,77.43650671766387,1.6157240449942378,1.835,69.25487331308393,27.513873402796463
High income,WBGroups,SSP5,High income SSP5,2055,78.70329161809653,1.6226647012679507,1.836,69.55045565059488,27.316496933290065
High income,WBGroups,SSP5,High income SSP5,2056,79.99575459083525,1.6288586221950396,1.837,69.85946763257749,27.106908909953063
High income,WBGroups,SSP5,High income SSP5,2057,81.30533627844468,1.6238085629811216,1.838,70.1723685361799,26.887741709685887
High income,WBGroups,SSP5,High income SSP5,2058,82.64059603836019,1.6289385972432235,1.839,70.506257787513,26.647778227502517
High income,WBGroups,SSP5,High income SSP5,2059,84.01009322801713,1.6435911847946905,1.84,70.85260568530425,26.396236390632765
High income,WBGroups,SSP5,High income SSP5,2060,85.40526848998012,1.6470841710420459,1.841,71.2033058790475,26.141762609346248
High income,WBGroups,SSP5,High income SSP5,2061,86.79188439450776,1.6105328724191459,1.842,71.5722284645963,25.870496441846775
High income,WBGroups,SSP5,High income SSP5,2062,88.24697515851824,1.6626299865832195,1.843,71.93003098403734,25.600658901047186
High income,WBGroups,SSP5,High income SSP5,2063,89.78765949688228,1.730812437933693,1.845,72.26644323418518,25.318422550006563
High income,WBGroups,SSP5,High income SSP5,2064,91.32834383524633,1.7013642905456372,1.846,72.6015853656637,25.02612940558912
High income,WBGroups,SSP5,High income SSP5,2065,92.86902817361037,1.6729014672806741,1.847,72.93538545575305,24.735337659798326
High income,WBGroups,SSP5,High income SSP5,2066,94.4097125119744,1.6453753278941718,1.848,73.27071830036667,24.443049793172534
High income,WBGroups,SSP5,High income SSP5,2067,96.03599042469202,1.70790668291394,1.849,73.58613457994004,24.164245361024754
High income,WBGroups,SSP5,High income SSP5,2068,97.66226833740961,1.6792263779434435,1.85,73.90628211066158,23.88067026357198
High income,WBGroups,SSP5,High income SSP5,2069,99.28854625012721,1.651493423833461,1.852,74.2177655244045,23.60564843171248
High income,WBGroups,SSP5,High income SSP5,2070,101.00041773719838,1.709443335929972,1.853,74.52730157619386,23.332263369352074
High income,WBGroups,SSP5,High income SSP5,2071,102.71228922426954,1.6807118316381597,1.854,74.82611792159773,23.069113390814177
High income,WBGroups,SSP5,High income SSP5,2072,104.42416071134069,1.6529301951210051,1.855,75.12248723808258,22.808135024255943
High income,WBGroups,SSP5,High income SSP5,2073,106.13603219841185,1.6260520871780315,1.856,75.4111524297729,22.554325352131738
High income,WBGroups,SSP5,High income SSP5,2074,107.93349725983656,1.6793677365837034,1.857,75.6832242761696,22.314938708725222
High income,WBGroups,SSP5,High income SSP5,2075,109.73096232126127,1.6516301515696163,1.858,75.94759063845544,22.084669545120665
High income,WBGroups,SSP5,High income SSP5,2076,111.61402095703956,1.7015105005983244,1.86,76.18832205637042,21.87423272258671
High income,WBGroups,SSP5,High income SSP5,2077,113.41148601846427,1.5975995933724008,1.861,76.42305119736368,21.669709450029888
High income,WBGroups,SSP5,High income SSP5,2078,115.38013822859612,1.7209553051929838,1.862,76.64324748599802,21.479473356678607
High income,WBGroups,SSP5,High income SSP5,2079,117.26319686437438,1.618872734991772,1.863,76.83478973198433,21.317639293444067
High income,WBGroups,SSP5,High income SSP5,2080,119.23184907450623,1.664895495763563,1.864,77.00227202965534,21.179516778799485
High income,WBGroups,SSP5,High income SSP5,2081,121.20050128463805,1.6376300473859295,1.865,77.14366433869436,21.066075671054733
High income,WBGroups,SSP5,High income SSP5,2082,123.25474706912344,1.6807118316381597,1.866,77.26254823438445,20.97365983179056
High income,WBGroups,SSP5,High income SSP5,2083,125.30899285360883,1.6529301951210051,1.867,77.36058085132986,20.9034948198506
High income,WBGroups,SSP5,High income SSP5,2084,127.44883221244778,1.6932338162752636,1.868,77.43208931863239,20.85927446001878
High income,WBGroups,SSP5,High income SSP5,2085,129.50307799693317,1.598968110434651,1.869,77.47984628275883,20.838510214106158
High income,WBGroups,SSP5,High income SSP5,2086,131.72851093012568,1.7038420050523584,1.87,77.4939214805084,20.851050345121628
High income,WBGroups,SSP5,High income SSP5,2087,133.86835028896462,1.6113787266377244,1.871,77.47563810434515,20.894731627892952
High income,WBGroups,SSP5,High income SSP5,2088,136.1793767965107,1.7116107232530098,1.872,77.41440469067162,20.98090692807389
High income,WBGroups,SSP5,High income SSP5,2089,138.40480972970317,1.620983123931996,1.872,77.31061254781069,21.10806644973454
High income,WBGroups,SSP5,High income SSP5,2090,140.71583623724928,1.655971603901829,1.873,77.16563219470271,21.274833730331515
High income,WBGroups,SSP5,High income SSP5,2091,143.11245631914886,1.6888218028521251,1.874,76.97992450946043,21.482462846938038
High income,WBGroups,SSP5,High income SSP5,2092,145.5090764010485,1.6607736399660844,1.875,76.76153438218137,21.72246773908432
High income,WBGroups,SSP5,High income SSP5,2093,147.90569648294814,1.633641931969354,1.876,76.52906567710882,21.97503641052176
High income,WBGroups,SSP5,High income SSP5,2094,150.47350371355486,1.7212128881121558,1.877,76.30647424164466,22.218848317686852
High income,WBGroups,SSP5,High income SSP5,2095,152.95571736980804,1.6361436914305472,1.877,76.07792240556485,22.467234494638245
High income,WBGroups,SSP5,High income SSP5,2096,155.5235246004148,1.6648553236743524,1.878,75.85741377647777,22.705935129892545
High income,WBGroups,SSP5,High income SSP5,2097,158.1769254053751,1.6917183805458258,1.879,75.66731464643297,22.905736362812927
High income,WBGroups,SSP5,High income SSP5,2098,160.91591978468892,1.7167803622365696,1.88,75.50599017894113,23.076709306106345
High income,WBGroups,SSP5,High income SSP5,2099,163.65491416400278,1.6878037787351197,1.881,75.37434307241895,23.216544668304397
High income,WBGroups,SSP5,High income SSP5,2100,166.39390854331666,1.6597891409038112,1.866,75.23575943901344,23.36453763515147
Low income,WBGroups,IF,Low income IF,2017,1.556947117491219,NA,4.738,22.297975771314306,15.255625131982123
Low income,WBGroups,IF,Low income IF,2018,1.581769254053751,1.581707368350721,4.668,22.23285619174434,15.267143808255659
Low income,WBGroups,IF,Low income IF,2019,1.5928964187197134,0.7010004440621276,4.602,22.276670046186773,15.20220795313732
Low income,WBGroups,IF,Low income IF,2020,1.55865898897829,-2.1728176914642905,4.554,22.067571245285954,15.415419307180905
Low income,WBGroups,IF,Low income IF,2021,1.55865898897829,0,4.518,21.662726052782926,15.863821405615091
Low income,WBGroups,IF,Low income IF,2022,1.5946082902067844,2.28022908739805,4.481,21.46838830729176,16.133653807693566
Low income,WBGroups,IF,Low income IF,2023,1.650244113536597,3.42951045689025,4.435,21.48820786236293,16.192472445154078
Low income,WBGroups,IF,Low income IF,2024,1.6742103143555933,1.4418375424271712,4.386,21.631917281725112,16.12530186048094
Low income,WBGroups,IF,Low income IF,2025,1.7075918083534811,1.9742478729201318,4.332,21.724675940250556,16.129584400366028
Low income,WBGroups,IF,Low income IF,2026,1.740117366607833,1.8868484304382593,4.274,21.743840732102115,16.21738742527944
Low income,WBGroups,IF,Low income IF,2027,1.7752107320927917,1.9966575161126099,4.211,21.717606344094975,16.34665506913793
Low income,WBGroups,IF,Low income IF,2028,1.8120159690648217,2.052088234539251,4.147,21.691980450031664,16.497377006082477
Low income,WBGroups,IF,Low income IF,2029,1.8496771417803872,2.0571085372020903,4.084,21.690410006949268,16.63481584433634
Low income,WBGroups,IF,Low income IF,2030,1.8916179932136306,2.2421438004912475,4.02,21.715261338522758,16.758632890491395
Low income,WBGroups,IF,Low income IF,2031,1.9361266518774807,2.3256862164267256,3.955,21.764781221302076,16.86763732086362
Low income,WBGroups,IF,Low income IF,2032,1.9849149892590088,2.488668057946597,3.891,21.82412663813217,16.96250482776135
Low income,WBGroups,IF,Low income IF,2033,2.037127069614679,2.5964429409988554,3.826,21.9135143203465,17.04261490118974
Low income,WBGroups,IF,Low income IF,2034,2.0936188286880273,2.7353549581597414,3.761,22.012043002134078,17.121702451682715
Low income,WBGroups,IF,Low income IF,2035,2.1535343307355177,2.821630157321331,3.697,22.11087134096534,17.198834473257495
Low income,WBGroups,IF,Low income IF,2036,2.2168735757571505,2.8987536873252284,3.634,22.219004370212293,17.27218992501086
Low income,WBGroups,IF,Low income IF,2037,2.2844924994964617,3.0045994710940938,3.57,22.33177782862637,17.343299657696516
Low income,WBGroups,IF,Low income IF,2038,2.3572470376969856,3.135052988407583,3.508,22.448373466054065,17.408795748376622
Low income,WBGroups,IF,Low income IF,2039,2.434281254615188,3.21571116345315,3.446,22.5686646143059,17.48195054613977
Low income,WBGroups,IF,Low income IF,2040,2.5164510859946034,3.3198069409595687,3.384,22.70351008215086,17.550410754294248
Low income,WBGroups,IF,Low income IF,2041,2.6037565318352325,3.4105612486510894,3.323,22.85747532951129,17.609191198625226
Low income,WBGroups,IF,Low income IF,2042,2.6970535278806107,3.520466893803642,3.262,23.01600796754682,17.67273139488749
Low income,WBGroups,IF,Low income IF,2043,2.796342074130738,3.6152269843795604,3.202,23.183087198003296,17.744433592786606
Low income,WBGroups,IF,Low income IF,2044,2.9016221705856142,3.6957788773425815,3.142,23.34624363939861,17.826607025411636
Low income,WBGroups,IF,Low income IF,2045,3.0128938172452395,3.7631068217646835,3.082,23.51198567531336,17.914295624783207
Low income,WBGroups,IF,Low income IF,2046,3.130157014109614,3.818214955723831,3.023,23.68900994572564,18.01224511448468
Low income,WBGroups,IF,Low income IF,2047,3.2534117611787376,3.8621050839867666,2.965,23.85433145379295,18.116793377923322
Low income,WBGroups,IF,Low income IF,2048,3.383513994196145,3.9210594307436564,2.907,24.04311371398982,18.211568939574892
Low income,WBGroups,IF,Low income IF,2049,3.520463713161839,3.9677904933738795,2.849,24.239389092445247,18.30491209601728
Low income,WBGroups,IF,Low income IF,2050,3.6642609180758154,4.003393791452181,2.793,24.448045405416206,18.395488769387313
Low income,WBGroups,IF,Low income IF,2051,3.8157615446816133,4.051360780086832,2.737,24.68069855336896,18.48038576827838
Low income,WBGroups,IF,Low income IF,2052,3.974109657235695,4.066047407410744,2.681,24.91869140998661,18.56386710031248
Low income,WBGroups,IF,Low income IF,2053,4.140161191481598,4.093398480306143,2.627,25.178340071492126,18.642586204205237
Low income,WBGroups,IF,Low income IF,2054,4.31391614741932,4.111138824243099,2.574,25.43552408191983,18.722564659457642
Low income,WBGroups,IF,Low income IF,2055,4.497086396535934,4.158360918007098,2.523,25.71445707260024,18.808288601673315
Low income,WBGroups,IF,Low income IF,2056,4.687960067344369,4.15678145382361,2.474,25.98758714004176,18.904609230226193
Low income,WBGroups,IF,Low income IF,2057,4.888249031331695,4.183663388114178,2.425,26.26032222671364,19.010221169948608
Low income,WBGroups,IF,Low income IF,2058,5.097097352754376,4.18370631245375,2.378,26.530727999773124,19.131618502027735
Low income,WBGroups,IF,Low income IF,2059,5.316216903099484,4.209071076990245,2.331,26.807858436672703,19.255956527797128
Low income,WBGroups,IF,Low income IF,2060,5.543895810879948,4.1935526623614106,2.285,27.087386622091902,19.395500506946533
Low income,WBGroups,IF,Low income IF,2061,5.782701883326375,4.217355874477358,2.242,27.374550159718574,19.534187861388546
Low income,WBGroups,IF,Low income IF,2062,6.030923248951693,4.202908097349223,2.206,27.666463204267405,19.68100634271914
Low income,WBGroups,IF,Low income IF,2063,6.289415843499437,4.196808743383329,2.171,27.954937529405615,19.833760259292173
Low income,WBGroups,IF,Low income IF,2064,6.557323731226074,4.171435618180475,2.137,28.246113422377928,20.00154561496155
Low income,WBGroups,IF,Low income IF,2065,6.8346469121316025,4.142225813229206,2.106,28.53659465843716,20.181354059511566
Low income,WBGroups,IF,Low income IF,2066,7.11967351472895,4.085705965374409,2.075,28.816638476476854,20.378374992169395
Low income,WBGroups,IF,Low income IF,2067,7.413259474761653,4.04083480281876,2.046,29.091268908706354,20.59270986654133
Low income,WBGroups,IF,Low income IF,2068,7.715404792229712,3.9948734919548645,2.018,29.366494832767344,20.817961935940975
Low income,WBGroups,IF,Low income IF,2069,8.026109467133129,3.9480958169031855,1.994,29.626946758420864,21.055173246408305
Low income,WBGroups,IF,Low income IF,2070,8.344517563728365,3.890483320964666,1.972,29.89902365663269,21.295743715833947
Low income,WBGroups,IF,Low income IF,2071,8.67062908201542,3.8336602613457504,1.959,30.16671389439879,21.54293000850099
Low income,WBGroups,IF,Low income IF,2072,9.004444021994296,3.7776889048971363,1.948,30.441489237385188,21.79867716829878
Low income,WBGroups,IF,Low income IF,2073,9.346818319408527,3.731776300719547,1.938,30.72525488653065,22.058534214394
Low income,WBGroups,IF,Low income IF,2074,9.697751974258114,3.685810472315598,1.929,31.003485598972663,22.31929921115392
Low income,WBGroups,IF,Low income IF,2075,10.048685629107704,3.554773936003519,1.921,31.28764632344585,22.582111603591322
Low income,WBGroups,IF,Low income IF,2076,10.408178641392647,3.5150062138070925,1.913,31.57550615502548,22.847995671190873
Low income,WBGroups,IF,Low income IF,2077,10.776231011112944,3.4750971518234586,1.906,31.866939588156995,23.112199814323905
Low income,WBGroups,IF,Low income IF,2078,11.144283380833244,3.358378872416745,1.902,32.158125589917276,23.380156570984397
Low income,WBGroups,IF,Low income IF,2079,11.5208951079889,3.3235687436158567,1.9,32.44912590304969,23.664037941873936
Low income,WBGroups,IF,Low income IF,2080,11.897506835144554,3.2166515920064143,1.9,32.72400490969665,23.954497632824825
Low income,WBGroups,IF,Low income IF,2081,12.29123727717092,3.2557723483432,1.9,32.991330109353896,24.25826689321657
Low income,WBGroups,IF,Low income IF,2082,12.676408361761933,3.0856064659629645,1.9,33.25932744896301,24.557318459955596
Low income,WBGroups,IF,Low income IF,2083,13.078698161223654,3.1242155458667042,1.9,33.52647223538535,24.858915262999183
Low income,WBGroups,IF,Low income IF,2084,13.472428603250021,2.9660459250882454,1.9,33.809335061651694,25.150245856856674
Low income,WBGroups,IF,Low income IF,2085,13.883277760147097,3.003980569800957,1.9,34.08787998336656,25.437427362001124
Low income,WBGroups,IF,Low income IF,2086,14.285567559608822,2.8564688986477016,1.9,34.38319374117597,25.724233835440486
Low income,WBGroups,IF,Low income IF,2087,14.679298001635185,2.71884359382053,1.9,34.67456247025854,26.008565536932267
Low income,WBGroups,IF,Low income IF,2088,15.064469086226199,2.5900728432157294,1.9,34.973656480505795,26.29083245521602
Low income,WBGroups,IF,Low income IF,2089,15.458199528252564,2.580064594473308,1.9,35.276444201657725,26.56868821632298
Low income,WBGroups,IF,Low income IF,2090,15.851929970278931,2.515168122919409,1.9,35.57734615626375,26.854820122781646
Low income,WBGroups,IF,Low income IF,2091,16.2456604123053,2.45345639637482,1.9,35.870315014945966,27.141035556763306
Low income,WBGroups,IF,Low income IF,2092,16.647950211767018,2.4461276882673744,1.9,36.162046018732916,27.436009762813697
Low income,WBGroups,IF,Low income IF,2093,17.058799368664097,2.437906416024793,1.9,36.443907619900465,27.747350007288784
Low income,WBGroups,IF,Low income IF,2094,17.469648525561176,2.379884259705012,1.9,36.7266299261724,28.05448684620983
Low income,WBGroups,IF,Low income IF,2095,17.889057039893608,2.372418214901195,1.9,37.001641285604464,28.36515488334406
Low income,WBGroups,IF,Low income IF,2096,18.3170249116614,2.3641763057040244,1.9,37.281908103002685,28.67447870717303
Low income,WBGroups,IF,Low income IF,2097,18.719314711123122,2.172491266087073,1.9,37.45850622406639,28.931535269709535
Low income,WBGroups,IF,Low income IF,2098,19.121604510584845,2.126295895237851,1.9,37.62236601957856,29.19362867098058
Low income,WBGroups,IF,Low income IF,2099,19.532453667481924,2.1258550792874864,1.9,37.7974801679888,29.434334007362466
Low income,WBGroups,IF,Low income IF,2100,19.951862181814356,2.1245108613736186,1.9,37.97612751350734,29.668460732767116
Low income,WBGroups,SSP1,Low income SSP1,2017,1.556947117491219,NA,4.738,22.297975771314306,15.255625131982123
Low income,WBGroups,SSP1,Low income SSP1,2018,1.6262779127176008,4.3566986636409455,4.579,22.23369529012058,15.270468323229633
Low income,WBGroups,SSP1,Low income SSP1,2019,1.701600258148732,4.527522206198764,4.426,22.33650011870415,15.17280507973298
Low income,WBGroups,SSP1,Low income SSP1,2020,1.782914153784612,4.668005404445264,4.28,22.336977036497995,15.282928556696614
Low income,WBGroups,SSP1,Low income SSP1,2021,1.8710755353687767,4.8264227475511845,4.144,22.33584600635374,15.44260014662481
Low income,WBGroups,SSP1,Low income SSP1,2022,1.966084402901226,4.953053395261442,4.008,22.444968410650645,15.538908123857862
Low income,WBGroups,SSP1,Low income SSP1,2023,2.069652627869031,5.13368284856397,3.87,22.681433902331037,15.546357266843291
Low income,WBGroups,SSP1,Low income SSP1,2024,2.1826361460157275,5.3152606977733825,3.732,22.917962258764998,15.573271892532972
Low income,WBGroups,SSP1,Low income SSP1,2025,2.309314636058993,5.641739861522932,3.602,23.13916389829951,15.64977140413775
Low income,WBGroups,SSP1,Low income SSP1,2026,2.4496880979988283,5.900992334869503,3.476,23.367789517931868,15.744756736789146
Low income,WBGroups,SSP1,Low income SSP1,2027,2.602900596091697,6.066572756096833,3.366,23.635814194439646,15.83306608777166
Low income,WBGroups,SSP1,Low income SSP1,2028,2.769808066081135,6.215159050101771,3.278,23.920257841740373,15.920652131704799
Low income,WBGroups,SSP1,Low income SSP1,2029,2.9521223794542135,6.374633475845859,3.206,24.213628888425635,16.026799156880458
Low income,WBGroups,SSP1,Low income SSP1,2030,3.1498435362109323,6.482841822613583,3.137,24.505178495203435,16.15555705331266
Low income,WBGroups,SSP1,Low income SSP1,2031,3.364683407838363,6.5981094258883655,3.074,24.770417200316103,16.314685124124587
Low income,WBGroups,SSP1,Low income SSP1,2032,3.594930122849434,6.619067884959939,3.011,25.010845527939136,16.502661122221163
Low income,WBGroups,SSP1,Low income SSP1,2033,3.843151488474752,6.676817646484046,2.944,25.236787867403944,16.714483106430393
Low income,WBGroups,SSP1,Low income SSP1,2034,4.109347504714317,6.697152779464033,2.876,25.479207012919986,16.9232542233602
Low income,WBGroups,SSP1,Low income SSP1,2035,4.393518171568129,6.686605402936263,2.812,25.718116740222598,17.130512725949405
Low income,WBGroups,SSP1,Low income SSP1,2036,4.69737536052326,6.68736068454181,2.752,25.976316272374785,17.32858610195585
Low income,WBGroups,SSP1,Low income SSP1,2037,5.0209190715797085,6.660908013167499,2.695,26.271271236332076,17.50960448822214
Low income,WBGroups,SSP1,Low income SSP1,2038,5.365005240481012,6.628435393851517,2.64,26.586671639822246,17.69275905516109
Low income,WBGroups,SSP1,Low income SSP1,2039,5.73134573871424,6.605300869339992,2.587,26.881182059926346,17.88777996595347
Low income,WBGroups,SSP1,Low income SSP1,2040,6.119940566279393,6.5602023518742,2.537,27.191023476224196,18.078326706247616
Low income,WBGroups,SSP1,Low income SSP1,2041,6.532501594663542,6.523757744006908,2.489,27.480035871375495,18.285860699491824
Low income,WBGroups,SSP1,Low income SSP1,2042,6.9690288238666875,6.468591593480166,2.442,27.757992206812755,18.50672476641388
Low income,WBGroups,SSP1,Low income SSP1,2043,7.430378189632364,6.410087932888375,2.395,28.03373097490744,18.737145207733438
Low income,WBGroups,SSP1,Low income SSP1,2044,7.91740562770411,6.348682211466317,2.349,28.300743374272784,18.97624434389141
Low income,WBGroups,SSP1,Low income SSP1,2045,8.431823009568994,6.294942134920811,2.306,28.555542317010207,19.218396282616467
Low income,WBGroups,SSP1,Low income SSP1,2046,8.970206592252874,6.189570601935435,2.264,28.826435951018496,19.45784426693749
Low income,WBGroups,SSP1,Low income SSP1,2047,9.54368354042171,6.197081901323154,2.226,29.115578275742788,19.68712764730753
Low income,WBGroups,SSP1,Low income SSP1,2048,10.142838560896616,6.088836967501221,2.195,29.419003085777035,19.902315279329084
Low income,WBGroups,SSP1,Low income SSP1,2049,10.76767165367759,5.978038369115435,2.168,29.756352374911383,20.09626506473639
Low income,WBGroups,SSP1,Low income SSP1,2050,11.426742176199985,5.940813357396424,2.142,30.10451935816281,20.285588105402617
Low income,WBGroups,SSP1,Low income SSP1,2051,12.11149077102845,5.819823924298806,2.118,30.439520523065745,20.468579731202322
Low income,WBGroups,SSP1,Low income SSP1,2052,12.830476795598337,5.7668688025259485,2.094,30.76785073555795,20.64944384642985
Low income,WBGroups,SSP1,Low income SSP1,2053,13.57514089247429,5.64169040921958,2.069,31.102048053905484,20.82631438957354
Low income,WBGroups,SSP1,Low income SSP1,2054,14.354042419091666,5.579135962841519,2.045,31.431427919948078,21.00047357620192
Low income,WBGroups,SSP1,Low income SSP1,2055,15.167181375450467,5.510236934181778,2.022,31.755126135041756,21.17645016233484
Low income,WBGroups,SSP1,Low income SSP1,2056,16.01455776155069,5.436419510906321,2,32.07939866178165,21.35817121626503
Low income,WBGroups,SSP1,Low income SSP1,2057,16.88761221995698,5.308217974852569,1.979,32.41427523999522,21.547564240285094
Low income,WBGroups,SSP1,Low income SSP1,2058,17.794904108104696,5.233178183539744,1.959,32.73336265520857,21.74442602429204
Low income,WBGroups,SSP1,Low income SSP1,2059,18.736433425993834,5.155780966485013,1.94,33.062294200658556,21.947449768160745
Low income,WBGroups,SSP1,Low income SSP1,2060,19.712200173624396,5.076780229782241,1.922,33.36894467999867,22.161386171668948
Low income,WBGroups,SSP1,Low income SSP1,2061,20.713644993561022,4.955491933004685,1.904,33.66813314518137,22.387316344318087
Low income,WBGroups,SSP1,Low income SSP1,2062,21.749327243239073,4.879016416943172,1.887,33.94143697534537,22.632031198360767
Low income,WBGroups,SSP1,Low income SSP1,2063,22.819246922658547,4.8021517418490145,1.871,34.198443131510956,22.864243042641085
Low income,WBGroups,SSP1,Low income SSP1,2064,23.914844674384092,4.689503907825321,1.855,34.46409238542042,23.099635838719202
Low income,WBGroups,SSP1,Low income SSP1,2065,25.044679855851054,4.616204176316252,1.841,34.71801835702949,23.33240621063137
Low income,WBGroups,SSP1,Low income SSP1,2066,26.200193109624085,4.51053573653426,1.827,34.99118280974463,23.551694859904643
Low income,WBGroups,SSP1,Low income SSP1,2067,27.389943793138542,4.4409149842405515,1.814,35.27857515657621,23.766962421711906
Low income,WBGroups,SSP1,Low income SSP1,2068,28.605372548959068,4.341862036752131,1.802,35.58388211514638,23.97470170176697
Low income,WBGroups,SSP1,Low income SSP1,2069,29.855038734521013,4.275907587353123,1.79,35.877875038714194,24.185371737819285
Low income,WBGroups,SSP1,Low income SSP1,2070,31.121823634953667,4.155567026849916,1.779,36.16993506705387,24.39716774888244
Low income,WBGroups,SSP1,Low income SSP1,2071,32.43140532256311,4.121795572123155,1.769,36.45424836601307,24.607843137254907
Low income,WBGroups,SSP1,Low income SSP1,2072,33.75810572504325,4.0093304703924915,1.758,36.71978642907447,24.824344465008107
Low income,WBGroups,SSP1,Low income SSP1,2073,35.119043557264824,3.9522976719660097,1.748,36.95977134221463,25.045583717988734
Low income,WBGroups,SSP1,Low income SSP1,2074,36.50565946179246,3.8723767483593186,1.739,37.19212634772,25.26954400079132
Low income,WBGroups,SSP1,Low income SSP1,2075,37.917953438626164,3.795740311340179,1.729,37.41305067903279,25.505134150380922
Low income,WBGroups,SSP1,Low income SSP1,2076,39.35592548776594,3.722184228394587,1.72,37.62402610374908,25.750815742158885
Low income,WBGroups,SSP1,Low income SSP1,2077,40.82813496664714,3.672487855925999,1.712,37.82054503123797,26.01711806776879
Low income,WBGroups,SSP1,Low income SSP1,2078,42.3260225178344,3.6030660174425577,1.703,38.002226495294,26.30637924636508
Low income,WBGroups,SSP1,Low income SSP1,2079,43.841028783892376,3.5168022702658064,1.695,38.16936593987389,26.601294971364474
Low income,WBGroups,SSP1,Low income SSP1,2080,45.39027247969178,3.4727710377659537,1.688,38.33827486332242,26.905345421515364
Low income,WBGroups,SSP1,Low income SSP1,2081,46.96519424779724,3.410895992184537,1.68,38.50345078096622,27.196305329251206
Low income,WBGroups,SSP1,Low income SSP1,2082,48.565794088208776,3.3512678309821187,1.673,38.69198385941621,27.45471378412842
Low income,WBGroups,SSP1,Low income SSP1,2083,50.19207200092638,3.293762819769075,1.665,38.88359620338026,27.684273667125364
Low income,WBGroups,SSP1,Low income SSP1,2084,51.83546862851469,3.2217551550797197,1.658,39.114009765137745,27.866281763427057
Low income,WBGroups,SSP1,Low income SSP1,2085,53.51310268584443,3.1851896424082593,1.652,39.41516466499811,27.99394997929308
Low income,WBGroups,SSP1,Low income SSP1,2086,55.207855458044875,3.1178718248451087,1.645,39.74811633239908,28.074837112801653
Low income,WBGroups,SSP1,Low income SSP1,2087,56.92828630255139,3.068708849460311,1.639,40.12294553954319,28.12839342572654
Low income,WBGroups,SSP1,Low income SSP1,2088,58.674395219363966,3.0211093711993264,1.632,40.52569854241516,28.144604329939128
